seed,algo,t_ms,hv_now,bsf_hv
29,MOEA/D,247.904,0.045143824562664206,0.045143824562664206
29,MOEA/D,296.559,0.04879317525486823,0.04879317525486823
29,MOEA/D,345.934,0.05249836903115575,0.05249836903115575
29,MOEA/D,395.805,0.08018028514308595,0.08018028514308595
29,MOEA/D,444.206,0.13179410104487688,0.13179410104487688
29,MOEA/D,493.545,0.14847055093970699,0.14847055093970699
29,MOEA/D,542.875,0.1731112577669851,0.1731112577669851
29,MOEA/D,592.175,0.19149812017694973,0.19149812017694973
29,MOEA/D,642.276,0.20598629958958856,0.20598629958958856
29,MOEA/D,692.358,0.2298749172127419,0.2298749172127419
29,MOEA/D,741.522,0.2519939920245854,0.2519939920245854
29,MOEA/D,791.393,0.2913356020345351,0.2913356020345351
29,MOEA/D,841.89,0.3524566715458386,0.3524566715458386
29,MOEA/D,891.578,0.3861743815071855,0.3861743815071855
29,MOEA/D,942.26,0.4121629522744109,0.4121629522744109
29,MOEA/D,991.316,0.41697674524047273,0.41697674524047273
29,MOEA/D,1040.534,0.43923655764870717,0.43923655764870717
29,MOEA/D,1090.007,0.43866035997886316,0.43923655764870717
29,MOEA/D,1137.023,0.4564236422225996,0.4564236422225996
29,MOEA/D,1185.277,0.5135790672200596,0.5135790672200596
29,MOEA/D,1249.368,0.5620985349077127,0.5620985349077127
29,MOEA/D,1297.156,0.6448081830442287,0.6448081830442287
29,MOEA/D,1344.679,0.6979962660621759,0.6979962660621759
29,MOEA/D,1391.751,0.7017829949448473,0.7017829949448473
29,MOEA/D,1439.547,0.7095896574593499,0.7095896574593499
29,MOEA/D,1487.33,0.7121020095553476,0.7121020095553476
29,MOEA/D,1542.42,0.7721541444590857,0.7721541444590857
29,MOEA/D,1588.146,0.78343360414637,0.78343360414637
29,MOEA/D,1634.365,0.7847270612455337,0.7847270612455337
29,MOEA/D,1698.56,0.80997915758553,0.80997915758553
29,MOEA/D,1746.183,0.8165704314553242,0.8165704314553242
29,MOEA/D,1793.058,0.8192347296999494,0.8192347296999494
29,MOEA/D,1840.015,0.8048481662793611,0.8192347296999494
29,MOEA/D,1887.424,0.8066140698663407,0.8192347296999494
29,MOEA/D,1934.802,0.8185064994310854,0.8192347296999494
29,MOEA/D,1997.97,0.8287762774398564,0.8287762774398564
29,MOEA/D,2046.006,0.8503940658703376,0.8503940658703376
29,MOEA/D,2093.081,0.86021373120725,0.86021373120725
29,MOEA/D,2141.325,0.8646425220251395,0.8646425220251395
29,MOEA/D,2188.846,0.918403617502396,0.918403617502396
29,MOEA/D,2235.975,0.9211327941373058,0.9211327941373058
29,MOEA/D,2299.241,0.9233899094565989,0.9233899094565989
29,MOEA/D,2346.516,0.973048784815501,0.973048784815501
29,MOEA/D,2394.448,0.9631697348248041,0.973048784815501
29,MOEA/D,2442.196,0.9630361950749415,0.973048784815501
29,MOEA/D,2489.561,0.9630361950749415,0.973048784815501
29,MOEA/D,2537.244,0.9640361361823211,0.973048784815501
29,MOEA/D,2585.069,0.9642088751375201,0.973048784815501
29,MOEA/D,2649.819,0.9643860895229293,0.973048784815501
29,MOEA/D,2698.858,0.9642858406552433,0.973048784815501
29,MOEA/D,2747.588,0.9643176131363963,0.973048784815501
29,MOEA/D,2796.595,0.9649753809812722,0.973048784815501
29,MOEA/D,2845.466,0.9732836622597607,0.9732836622597607
29,MOEA/D,2893.647,0.9733043984081828,0.9733043984081828
29,MOEA/D,2944.468,0.974520468528322,0.974520468528322
29,MOEA/D,2993.496,0.9745534772300296,0.9745534772300296
29,MOEA/D,3043.741,0.9748479285529155,0.9748479285529155
29,MOEA/D,3094.118,0.9751223735021527,0.9751223735021527
29,MOEA/D,3143.086,0.9752493496961531,0.9752493496961531
29,MOEA/D,3191.358,0.9752391551910828,0.9752493496961531
29,MOEA/D,3225.02,0.9752391551910828,0.9752493496961531
30,AW-NSGA-II,47.737,0.0,0.0
30,AW-NSGA-II,99.314,0.0,0.0
30,AW-NSGA-II,146.15,0.0,0.0
30,AW-NSGA-II,199.604,0.0008036681398692669,0.0008036681398692669
30,AW-NSGA-II,248.17,0.010089916584791678,0.010089916584791678
30,AW-NSGA-II,297.499,0.045053533125708485,0.045053533125708485
30,AW-NSGA-II,346.911,0.07980589838066203,0.07980589838066203
30,AW-NSGA-II,395.942,0.15012631682231048,0.15012631682231048
30,AW-NSGA-II,447.226,0.15369908521232284,0.15369908521232284
30,AW-NSGA-II,499.2,0.1783158984358753,0.1783158984358753
30,AW-NSGA-II,548.465,0.2159225030265111,0.2159225030265111
30,AW-NSGA-II,597.103,0.23435193427700496,0.23435193427700496
30,AW-NSGA-II,646.006,0.261412629394741,0.261412629394741
30,AW-NSGA-II,699.162,0.2754136160858587,0.2754136160858587
30,AW-NSGA-II,748.51,0.304565435195423,0.304565435195423
30,AW-NSGA-II,796.636,0.3221886124759124,0.3221886124759124
30,AW-NSGA-II,849.924,0.33199499426390233,0.33199499426390233
30,AW-NSGA-II,890.247,0.34678138712361467,0.34678138712361467
30,MOEA/D,47.556,0.0,0.0
30,MOEA/D,95.471,0.0,0.0
30,MOEA/D,145.22,0.0,0.0
30,MOEA/D,193.259,0.0,0.0
30,MOEA/D,240.215,0.0,0.0
30,MOEA/D,288.921,0.0,0.0
30,MOEA/D,337.207,0.01605183297360777,0.01605183297360777
30,MOEA/D,384.584,0.029263656322538953,0.029263656322538953
30,MOEA/D,448.417,0.1277874426016887,0.1277874426016887
30,MOEA/D,498.373,0.18028090376816258,0.18028090376816258
30,MOEA/D,548.928,0.200247676812907,0.200247676812907
30,MOEA/D,598.706,0.23591601105437562,0.23591601105437562
30,MOEA/D,647.955,0.2728105438825449,0.2728105438825449
30,MOEA/D,697.205,0.2914095405766579,0.2914095405766579
30,MOEA/D,745.951,0.3133999383927038,0.3133999383927038
30,MOEA/D,796.011,0.32777303037875516,0.32777303037875516
30,MOEA/D,846.468,0.3399917237265452,0.3399917237265452
30,MOEA/D,896.424,0.34166571467394735,0.34166571467394735
30,MOEA/D,945.026,0.3676301724344651,0.3676301724344651
30,MOEA/D,993.848,0.37237589503043333,0.37237589503043333
30,MOEA/D,1043.084,0.37812358572039634,0.37812358572039634
30,MOEA/D,1092.05,0.3795507990747953,0.3795507990747953
30,MOEA/D,1139.89,0.4036239610307081,0.4036239610307081
30,MOEA/D,1188.632,0.40856101824212215,0.40856101824212215
30,MOEA/D,1236.571,0.4139795511685921,0.4139795511685921
30,MOEA/D,1285.343,0.4435493994959129,0.4435493994959129
30,MOEA/D,1333.72,0.4466483326175072,0.4466483326175072
30,MOEA/D,1398.716,0.45314793967060674,0.45314793967060674
30,MOEA/D,1447.101,0.45314479464178475,0.45314793967060674
30,MOEA/D,1495.789,0.45639470020265527,0.45639470020265527
30,MOEA/D,1543.684,0.4595787239182055,0.4595787239182055
30,MOEA/D,1591.109,0.46101837318070155,0.46101837318070155
30,MOEA/D,1639.491,0.4973363450828491,0.4973363450828491
30,MOEA/D,1685.932,0.5041865961540499,0.5041865961540499
30,MOEA/D,1749.618,0.5118356131077988,0.5118356131077988
30,MOEA/D,1797.334,0.551754704570422,0.551754704570422
30,MOEA/D,1845.175,0.5718512355143699,0.5718512355143699
30,MOEA/D,1893.535,0.5805934456014545,0.5805934456014545
30,MOEA/D,1940.466,0.6314877939457334,0.6314877939457334
30,MOEA/D,1989.383,0.6935763651901076,0.6935763651901076
30,MOEA/D,2038.681,0.8067993289295704,0.8067993289295704
30,MOEA/D,2086.059,0.8067993289295704,0.8067993289295704
30,MOEA/D,2149.761,0.8323225388906483,0.8323225388906483
30,MOEA/D,2197.831,0.8323225388906483,0.8323225388906483
30,MOEA/D,2247.184,0.8337507685544558,0.8337507685544558
30,MOEA/D,2296.28,0.8434580950105144,0.8434580950105144
30,MOEA/D,2345.424,0.8470656848604236,0.8470656848604236
30,MOEA/D,2393.983,0.847428127041394,0.847428127041394
30,MOEA/D,2443.213,0.847428127041394,0.847428127041394
30,MOEA/D,2493.392,0.847428127041394,0.847428127041394
30,MOEA/D,2542.867,0.8882264807488722,0.8882264807488722
30,MOEA/D,2593.441,0.8897084182392877,0.8897084182392877
30,MOEA/D,2640.366,0.8900385723995639,0.8900385723995639
30,MOEA/D,2686.136,0.8897073468842951,0.8900385723995639
30,MOEA/D,2735.038,0.891197557761271,0.891197557761271
30,MOEA/D,2798.949,0.8931399140095472,0.8931399140095472
30,MOEA/D,2846.555,0.9302601484490898,0.9302601484490898
30,MOEA/D,2895.129,0.9307630694238127,0.9307630694238127
30,MOEA/D,2942.674,0.9333042491860193,0.9333042491860193
30,MOEA/D,2990.95,0.9435247684039725,0.9435247684039725
30,MOEA/D,3037.432,0.9455165219311348,0.9455165219311348
30,MOEA/D,3087.395,0.9456716730372199,0.9456716730372199
30,MOEA/D,3135.754,0.945658714385081,0.9456716730372199
30,MOEA/D,3184.702,0.9543570483136868,0.9543570483136868
30,MOEA/D,3216.735,0.9758032834800955,0.9758032834800955
31,AW-NSGA-II,46.863,0.0,0.0
31,AW-NSGA-II,97.463,0.0,0.0
31,AW-NSGA-II,147.266,0.020908536531094507,0.020908536531094507
31,AW-NSGA-II,197.504,0.06311691020452687,0.06311691020452687
31,AW-NSGA-II,248.932,0.08918674715706046,0.08918674715706046
31,AW-NSGA-II,299.368,0.1576247813325748,0.1576247813325748
31,AW-NSGA-II,347.257,0.24051972824248544,0.24051972824248544
31,AW-NSGA-II,397.466,0.27739956084829925,0.27739956084829925
31,AW-NSGA-II,448.552,0.3427614339293132,0.3427614339293132
31,AW-NSGA-II,497.422,0.3434025228750781,0.3434025228750781
31,AW-NSGA-II,546.949,0.37977364109485606,0.37977364109485606
31,AW-NSGA-II,598.102,0.4171469800143185,0.4171469800143185
31,AW-NSGA-II,648.651,0.43667077292823175,0.43667077292823175
31,AW-NSGA-II,698.314,0.4427168789708936,0.4427168789708936
31,AW-NSGA-II,749.452,0.46954720311233256,0.46954720311233256
31,AW-NSGA-II,799.684,0.5066981457376918,0.5066981457376918
31,AW-NSGA-II,837.162,0.5117283599428452,0.5117283599428452
31,MOEA/D,48.007,0.0,0.0
31,MOEA/D,95.283,0.0,0.0
31,MOEA/D,143.612,0.0,0.0
31,MOEA/D,191.612,0.0,0.0
31,MOEA/D,239.625,0.0,0.0
31,MOEA/D,289.481,0.006524232838098568,0.006524232838098568
31,MOEA/D,338.627,0.009463438265192503,0.009463438265192503
31,MOEA/D,384.996,0.01021022832610012,0.01021022832610012
31,MOEA/D,433.966,0.009926027003063054,0.01021022832610012
31,MOEA/D,499.496,0.09285050577624475,0.09285050577624475
31,MOEA/D,547.405,0.14741070167068354,0.14741070167068354
31,MOEA/D,595.138,0.17225528353017622,0.17225528353017622
31,MOEA/D,643.688,0.17774294847522942,0.17774294847522942
31,MOEA/D,692.586,0.17938012276781656,0.17938012276781656
31,MOEA/D,739.959,0.1800628002092849,0.1800628002092849
31,MOEA/D,787.547,0.1815794432846593,0.1815794432846593
31,MOEA/D,835.481,0.1837895225388765,0.1837895225388765
31,MOEA/D,884.536,0.21443954080086486,0.21443954080086486
31,MOEA/D,949.502,0.25326724395501077,0.25326724395501077
31,MOEA/D,996.322,0.2770969288704838,0.2770969288704838
31,MOEA/D,1043.12,0.277141622988611,0.277141622988611
31,MOEA/D,1090.533,0.284080271861032,0.284080271861032
31,MOEA/D,1136.19,0.2948134206035654,0.2948134206035654
31,MOEA/D,1199.802,0.3169811684542185,0.3169811684542185
31,MOEA/D,1248.222,0.321257215484015,0.321257215484015
31,MOEA/D,1295.193,0.3217630176624797,0.3217630176624797
31,MOEA/D,1345.305,0.336568682411075,0.336568682411075
31,MOEA/D,1392.938,0.3406357233507248,0.3406357233507248
31,MOEA/D,1438.504,0.3397490485004749,0.3406357233507248
31,MOEA/D,1486.607,0.38272784029489326,0.38272784029489326
31,MOEA/D,1547.68,0.3844350870167712,0.3844350870167712
31,MOEA/D,1594.29,0.39328629561394535,0.39328629561394535
31,MOEA/D,1640.63,0.3933468787550809,0.3933468787550809
31,MOEA/D,1687.231,0.39332845471158373,0.3933468787550809
31,MOEA/D,1749.22,0.4133582997889125,0.4133582997889125
31,MOEA/D,1795.615,0.4134040810125393,0.4134040810125393
31,MOEA/D,1841.117,0.41715865732935853,0.41715865732935853
31,MOEA/D,1889.014,0.4189393482507236,0.4189393482507236
31,MOEA/D,1936.676,0.4189393482507236,0.4189393482507236
31,MOEA/D,1990.029,0.41904227038433717,0.41904227038433717
31,MOEA/D,2043.2,0.4198073569729223,0.4198073569729223
31,MOEA/D,2086.881,0.42038610343629457,0.42038610343629457
31,MOEA/D,2149.645,0.42313875747328733,0.42313875747328733
31,MOEA/D,2196.311,0.42613332016964983,0.42613332016964983
31,MOEA/D,2243.624,0.4269700112503836,0.4269700112503836
31,MOEA/D,2294.19,0.4481947279539111,0.4481947279539111
31,MOEA/D,2340.482,0.44750189489634845,0.4481947279539111
31,MOEA/D,2386.723,0.4481078265644656,0.4481947279539111
31,MOEA/D,2448.666,0.4492597529819007,0.4492597529819007
31,MOEA/D,2497.673,0.4711724674838764,0.4711724674838764
31,MOEA/D,2548.194,0.47171318592913564,0.47171318592913564
31,MOEA/D,2596.275,0.4718049114870924,0.4718049114870924
31,MOEA/D,2647.899,0.4718049114870924,0.4718049114870924
31,MOEA/D,2698.84,0.4961967652395112,0.4961967652395112
31,MOEA/D,2749.527,0.4964693188670188,0.4964693188670188
31,MOEA/D,2783.642,0.49869446141067997,0.49869446141067997
31,MOEA/D,2835.055,0.49925170075426645,0.49925170075426645
31,MOEA/D,2883.787,0.49990755817162674,0.49990755817162674
31,MOEA/D,2948.739,0.5384496549171662,0.5384496549171662
31,MOEA/D,2996.698,0.5290461250439052,0.5384496549171662
31,MOEA/D,3045.406,0.5290461250439052,0.5384496549171662
31,MOEA/D,3093.364,0.5290186601001908,0.5384496549171662
31,MOEA/D,3141.764,0.55532660863896,0.55532660863896
31,MOEA/D,3189.679,0.556551046740533,0.556551046740533
32,AW-NSGA-II,48.044,0.0,0.0
32,AW-NSGA-II,95.931,0.0,0.0
32,AW-NSGA-II,147.06,0.06303968624661162,0.06303968624661162
32,AW-NSGA-II,199.604,0.1390632174030789,0.1390632174030789
32,AW-NSGA-II,249.614,0.16992479131805355,0.16992479131805355
32,AW-NSGA-II,299.323,0.20610754012774052,0.20610754012774052
32,AW-NSGA-II,346.415,0.23033417140466309,0.23033417140466309
32,AW-NSGA-II,398.832,0.26851819152986317,0.26851819152986317
32,AW-NSGA-II,448.695,0.27689983834922616,0.27689983834922616
32,AW-NSGA-II,498.558,0.29061818218441204,0.29061818218441204
32,AW-NSGA-II,545.936,0.30946309995050425,0.30946309995050425
32,AW-NSGA-II,595.959,0.3453795803720826,0.3453795803720826
32,AW-NSGA-II,646.821,0.35568186458266593,0.35568186458266593
32,AW-NSGA-II,698.281,0.39356128249910605,0.39356128249910605
32,AW-NSGA-II,748.948,0.44255032525721394,0.44255032525721394
32,AW-NSGA-II,796.423,0.45089844849698724,0.45089844849698724
32,AW-NSGA-II,846.96,0.4868392855311664,0.4868392855311664
32,MOEA/D,49.508,0.0,0.0
32,MOEA/D,98.581,0.0,0.0
32,MOEA/D,147.538,0.0,0.0
32,MOEA/D,196.945,0.0,0.0
32,MOEA/D,246.863,0.0034192348185845454,0.0034192348185845454
32,MOEA/D,294.757,0.0114545114737943,0.0114545114737943
32,MOEA/D,343.361,0.025888297422616238,0.025888297422616238
32,MOEA/D,391.34,0.0471885713283347,0.0471885713283347
32,MOEA/D,439.05,0.07981693938383,0.07981693938383
32,MOEA/D,486.778,0.08915652918568477,0.08915652918568477
32,MOEA/D,549.793,0.11356859324719015,0.11356859324719015
32,MOEA/D,597.853,0.13840476117120182,0.13840476117120182
32,MOEA/D,645.414,0.1507392848791509,0.1507392848791509
32,MOEA/D,693.498,0.20013072467922238,0.20013072467922238
32,MOEA/D,740.972,0.2138774145909014,0.2138774145909014
32,MOEA/D,790.147,0.21715172069930042,0.21715172069930042
32,MOEA/D,838.741,0.25701905521221075,0.25701905521221075
32,MOEA/D,887.598,0.26351661257779746,0.26351661257779746
32,MOEA/D,937.238,0.2718175591909654,0.2718175591909654
32,MOEA/D,986.658,0.28752231557145175,0.28752231557145175
32,MOEA/D,1035.352,0.2971628085151348,0.2971628085151348
32,MOEA/D,1084.259,0.3047996106452534,0.3047996106452534
32,MOEA/D,1133.227,0.31133414410663907,0.31133414410663907
32,MOEA/D,1199.488,0.3165434205921216,0.3165434205921216
32,MOEA/D,1249.239,0.32895457811567547,0.32895457811567547
32,MOEA/D,1298.255,0.3318321529786993,0.3318321529786993
32,MOEA/D,1349.227,0.3349228404412745,0.3349228404412745
32,MOEA/D,1397.683,0.3415410337588496,0.3415410337588496
32,MOEA/D,1446.381,0.35511997042455146,0.35511997042455146
32,MOEA/D,1493.652,0.35247749990372934,0.35511997042455146
32,MOEA/D,1540.936,0.35649609020613854,0.35649609020613854
32,MOEA/D,1587.811,0.3618987846836027,0.3618987846836027
32,MOEA/D,1636.179,0.36199631539805366,0.36199631539805366
32,MOEA/D,1687.291,0.3693919411689986,0.3693919411689986
32,MOEA/D,1749.786,0.37063323770051154,0.37063323770051154
32,MOEA/D,1797.494,0.372606756313879,0.372606756313879
32,MOEA/D,1844.56,0.39109958931362365,0.39109958931362365
32,MOEA/D,1892.859,0.38983917003278434,0.39109958931362365
32,MOEA/D,1940.586,0.4785140459085453,0.4785140459085453
32,MOEA/D,1989.486,0.4785140459085453,0.4785140459085453
32,MOEA/D,2037.443,0.4813345413549239,0.4813345413549239
32,MOEA/D,2085.485,0.493282383566837,0.493282383566837
32,MOEA/D,2149.625,0.49433562915306045,0.49433562915306045
32,MOEA/D,2196.917,0.5020057485256402,0.5020057485256402
32,MOEA/D,2245.08,0.5022167024893865,0.5022167024893865
32,MOEA/D,2294.337,0.5022167024893865,0.5022167024893865
32,MOEA/D,2344.091,0.49557448169353646,0.5022167024893865
32,MOEA/D,2392.524,0.5024281963445045,0.5024281963445045
32,MOEA/D,2442.419,0.5119565808119004,0.5119565808119004
32,MOEA/D,2490.275,0.5130656522528483,0.5130656522528483
32,MOEA/D,2538.83,0.5137858098981556,0.5137858098981556
32,MOEA/D,2588.313,0.5261095304037589,0.5261095304037589
32,MOEA/D,2636.892,0.5261095304037599,0.5261095304037599
32,MOEA/D,2686.886,0.5303661184220585,0.5303661184220585
32,MOEA/D,2735.268,0.5310495650148835,0.5310495650148835
32,MOEA/D,2798.648,0.5311048616655275,0.5311048616655275
32,MOEA/D,2846.035,0.5695473181078576,0.5695473181078576
32,MOEA/D,2892.762,0.571529110324253,0.571529110324253
32,MOEA/D,2940.443,0.5718934053223321,0.5718934053223321
32,MOEA/D,2988.231,0.5718934053223321,0.5718934053223321
32,MOEA/D,3034.821,0.6349578723895696,0.6349578723895696
32,MOEA/D,3098.585,0.6349239996074187,0.6349578723895696
32,MOEA/D,3146.016,0.6421197068354728,0.6421197068354728
32,MOEA/D,3193.292,0.6424434310301739,0.6424434310301739
32,MOEA/D,3209.197,0.6424434310301739,0.6424434310301739
33,AW-NSGA-II,45.436,0.0,0.0
33,AW-NSGA-II,96.437,0.0,0.0
33,AW-NSGA-II,149.17,0.00117369463045805,0.00117369463045805
33,AW-NSGA-II,198.684,0.038225883549205794,0.038225883549205794
33,AW-NSGA-II,248.159,0.05138182584004729,0.05138182584004729
33,AW-NSGA-II,296.817,0.08908532035867366,0.08908532035867366
33,AW-NSGA-II,346.827,0.12605770903540375,0.12605770903540375
33,AW-NSGA-II,396.986,0.21492777586838827,0.21492777586838827
33,AW-NSGA-II,447.691,0.26887749517929993,0.26887749517929993
33,AW-NSGA-II,497.563,0.31123037435280815,0.31123037435280815
33,AW-NSGA-II,547.686,0.3460459593540829,0.3460459593540829
33,AW-NSGA-II,598.587,0.37065459356963004,0.37065459356963004
33,AW-NSGA-II,648.949,0.39678660768044804,0.39678660768044804
33,AW-NSGA-II,699.47,0.4558019759915616,0.4558019759915616
33,AW-NSGA-II,746.452,0.5400248213924441,0.5400248213924441
33,AW-NSGA-II,796.775,0.5896894327972684,0.5896894327972684
33,AW-NSGA-II,848.085,0.6022713823713383,0.6022713823713383
33,AW-NSGA-II,856.18,0.6096568974051342,0.6096568974051342
33,MOEA/D,49.225,0.0,0.0
33,MOEA/D,98.812,0.0,0.0
33,MOEA/D,148.328,0.0,0.0
33,MOEA/D,198.872,0.0,0.0
33,MOEA/D,247.002,0.0,0.0
33,MOEA/D,295.137,0.013590623235667626,0.013590623235667626
33,MOEA/D,343.692,0.044947556960741125,0.044947556960741125
33,MOEA/D,391.446,0.05832817704444587,0.05832817704444587
33,MOEA/D,438.751,0.08567915031358835,0.08567915031358835
33,MOEA/D,486.415,0.12083996711201436,0.12083996711201436
33,MOEA/D,534.931,0.12739289120681205,0.12739289120681205
33,MOEA/D,598.303,0.12733265468588228,0.12739289120681205
33,MOEA/D,644.666,0.12936937235706156,0.12936937235706156
33,MOEA/D,692.839,0.14387007345878977,0.14387007345878977
33,MOEA/D,741.744,0.17117214788828594,0.17117214788828594
33,MOEA/D,790.049,0.17663782872286254,0.17663782872286254
33,MOEA/D,837.649,0.23032947816906363,0.23032947816906363
33,MOEA/D,885.702,0.2396762928510151,0.2396762928510151
33,MOEA/D,948.914,0.25362670288239914,0.25362670288239914
33,MOEA/D,996.53,0.26156186317577745,0.26156186317577745
33,MOEA/D,1044.541,0.27021669627673495,0.27021669627673495
33,MOEA/D,1091.696,0.28206830653036974,0.28206830653036974
33,MOEA/D,1140.65,0.2861421628035145,0.2861421628035145
33,MOEA/D,1191.453,0.2891791240122257,0.2891791240122257
33,MOEA/D,1239.072,0.28950280011592755,0.28950280011592755
33,MOEA/D,1286.487,0.2944563993515715,0.2944563993515715
33,MOEA/D,1349.839,0.30051692479588066,0.30051692479588066
33,MOEA/D,1397.935,0.30599429220061025,0.30599429220061025
33,MOEA/D,1445.61,0.30619979312671863,0.30619979312671863
33,MOEA/D,1494.002,0.35060951073099084,0.35060951073099084
33,MOEA/D,1542.199,0.35967078291040916,0.35967078291040916
33,MOEA/D,1590.195,0.36271061685569483,0.36271061685569483
33,MOEA/D,1638.453,0.4001480374666967,0.4001480374666967
33,MOEA/D,1687.912,0.4034405273878608,0.4034405273878608
33,MOEA/D,1736.82,0.4094241409424342,0.4094241409424342
33,MOEA/D,1786.511,0.4132811420280079,0.4132811420280079
33,MOEA/D,1834.673,0.4245108032544964,0.4245108032544964
33,MOEA/D,1897.776,0.4651525028090228,0.4651525028090228
33,MOEA/D,1945.694,0.463384785086703,0.4651525028090228
33,MOEA/D,1993.441,0.46344175084711964,0.4651525028090228
33,MOEA/D,2041.663,0.46950792311195105,0.46950792311195105
33,MOEA/D,2090.881,0.5011423623453456,0.5011423623453456
33,MOEA/D,2141.438,0.5428759592752215,0.5428759592752215
33,MOEA/D,2191.618,0.5592743758221714,0.5592743758221714
33,MOEA/D,2240.753,0.6112885066474547,0.6112885066474547
33,MOEA/D,2290.076,0.6239577806645494,0.6239577806645494
33,MOEA/D,2339.052,0.6361766500071026,0.6361766500071026
33,MOEA/D,2388.675,0.6502231592202787,0.6502231592202787
33,MOEA/D,2438.399,0.6701759340912576,0.6701759340912576
33,MOEA/D,2486.534,0.692620651162075,0.692620651162075
33,MOEA/D,2536.042,0.6985257416676717,0.6985257416676717
33,MOEA/D,2585.294,0.6929098448981316,0.6985257416676717
33,MOEA/D,2634.301,0.6930263372617926,0.6985257416676717
33,MOEA/D,2683.314,0.6932274816451551,0.6985257416676717
33,MOEA/D,2749.72,0.6939656864302666,0.6985257416676717
33,MOEA/D,2798.504,0.696870148618424,0.6985257416676717
33,MOEA/D,2846.391,0.6977966716088034,0.6985257416676717
33,MOEA/D,2893.629,0.7194033799716469,0.7194033799716469
33,MOEA/D,2941.864,0.7480796136125326,0.7480796136125326
33,MOEA/D,2988.847,0.7534593769413671,0.7534593769413671
33,MOEA/D,3035.859,0.7544596541683455,0.7544596541683455
33,MOEA/D,3099.823,0.757976860838,0.757976860838
33,MOEA/D,3146.991,0.7588391133426966,0.7588391133426966
33,MOEA/D,3193.641,0.7911814164676683,0.7911814164676683
33,MOEA/D,3210.112,0.7911814164676683,0.7911814164676683
34,AW-NSGA-II,46.379,0.0,0.0
34,AW-NSGA-II,99.936,0.0,0.0
34,AW-NSGA-II,149.864,0.040920850456041914,0.040920850456041914
34,AW-NSGA-II,196.497,0.0929048035618501,0.0929048035618501
34,AW-NSGA-II,248.538,0.16325703910138695,0.16325703910138695
34,AW-NSGA-II,297.04,0.21968122303341348,0.21968122303341348
34,AW-NSGA-II,345.649,0.2799731506427944,0.2799731506427944
34,AW-NSGA-II,398.658,0.3178921095735814,0.3178921095735814
34,AW-NSGA-II,447.714,0.4014415883498683,0.4014415883498683
34,AW-NSGA-II,499.599,0.40656196520740695,0.40656196520740695
34,AW-NSGA-II,548.989,0.4498483239213048,0.4498483239213048
34,AW-NSGA-II,596.714,0.5122091411758379,0.5122091411758379
34,AW-NSGA-II,649.262,0.6060626175342965,0.6060626175342965
34,AW-NSGA-II,697.045,0.6092983030274877,0.6092983030274877
34,AW-NSGA-II,746.34,0.648266445827979,0.648266445827979
34,AW-NSGA-II,799.332,0.6751208124316304,0.6751208124316304
34,AW-NSGA-II,846.915,0.6884932290267143,0.6884932290267143
34,AW-NSGA-II,864.019,0.7126220277819729,0.7126220277819729
34,MOEA/D,48.79,0.0,0.0
34,MOEA/D,97.163,0.0,0.0
34,MOEA/D,144.163,0.0,0.0
34,MOEA/D,192.625,0.016107931886175764,0.016107931886175764
34,MOEA/D,242.994,0.053298114652797435,0.053298114652797435
34,MOEA/D,293.204,0.08612184377899555,0.08612184377899555
34,MOEA/D,343.937,0.10175502214676985,0.10175502214676985
34,MOEA/D,396.843,0.14246754251038812,0.14246754251038812
34,MOEA/D,446.942,0.19857461836117268,0.19857461836117268
34,MOEA/D,497.646,0.219071840905618,0.219071840905618
34,MOEA/D,547.969,0.2632433267976684,0.2632433267976684
34,MOEA/D,597.996,0.2924093383193392,0.2924093383193392
34,MOEA/D,647.554,0.30953254267938574,0.30953254267938574
34,MOEA/D,696.597,0.3283700708767252,0.3283700708767252
34,MOEA/D,746.021,0.3418207040681123,0.3418207040681123
34,MOEA/D,796.556,0.357276608352186,0.357276608352186
34,MOEA/D,847.656,0.36069175762311945,0.36069175762311945
34,MOEA/D,897.74,0.3995560507582695,0.3995560507582695
34,MOEA/D,946.361,0.431382259406333,0.431382259406333
34,MOEA/D,993.99,0.4311613761462739,0.431382259406333
34,MOEA/D,1042.343,0.4683718206254276,0.4683718206254276
34,MOEA/D,1090.403,0.4849984321860402,0.4849984321860402
34,MOEA/D,1138.721,0.49033866960570494,0.49033866960570494
34,MOEA/D,1187.277,0.494809693602105,0.494809693602105
34,MOEA/D,1234.989,0.4956616912926834,0.4956616912926834
34,MOEA/D,1298.687,0.4962423387878425,0.4962423387878425
34,MOEA/D,1346.354,0.49815981556173844,0.49815981556173844
34,MOEA/D,1393.778,0.5094625228119973,0.5094625228119973
34,MOEA/D,1442.045,0.5139696438463269,0.5139696438463269
34,MOEA/D,1490.73,0.5365739767097013,0.5365739767097013
34,MOEA/D,1539.102,0.5542842716019207,0.5542842716019207
34,MOEA/D,1587.327,0.5797655398312203,0.5797655398312203
34,MOEA/D,1635.013,0.6541818138390987,0.6541818138390987
34,MOEA/D,1699.601,0.6820662864952957,0.6820662864952957
34,MOEA/D,1747.366,0.6834796009543032,0.6834796009543032
34,MOEA/D,1797.015,0.7190984795514633,0.7190984795514633
34,MOEA/D,1846.972,0.7270640122516149,0.7270640122516149
34,MOEA/D,1896.7,0.7291723300301342,0.7291723300301342
34,MOEA/D,1945.261,0.7314407296161578,0.7314407296161578
