seed,algo,row,f1,f2,f3,f4,knee
37,AW-NSGA-II,3,303.3333333333333,2328.9774250893793,1252.1666666666667,0.0,0
37,AW-NSGA-II,4,299.33333333333337,2329.6504835993933,1251.1666666666667,0.0,0
37,AW-NSGA-II,5,303.3333333333333,2328.9774250893793,1252.1666666666667,0.0,0
37,AW-NSGA-II,6,294.66666666666663,2252.90587255637,1266.3333333333335,0.0,0
37,AW-NSGA-II,7,303.33333333333337,2285.8509432921614,1256.1666666666665,0.0,0
37,AW-NSGA-II,8,312.6666666666667,2359.45932529574,1251.0,0.0,0
37,AW-NSGA-II,9,316.66666666666663,2252.8032131101036,1271.3333333333335,0.0,0
37,AW-NSGA-II,10,284.0,2172.853660222365,1284.3333333333335,0.0,0
37,AW-NSGA-II,11,312.6666666666667,2363.834892794677,1249.8333333333333,0.0,0
37,AW-NSGA-II,12,299.0,2315.946388853364,1257.9999999999998,0.0,0
37,AW-NSGA-II,13,326.0,2250.9407708134668,1275.8333333333335,0.0,0
37,AW-NSGA-II,14,336.3333333333333,2435.987191212267,1249.6666666666665,0.0,1
37,NSGA-II-2obj,0,314.3333333333333,2234.1613718173035,1304.5,0.0,0
37,NSGA-II-2obj,1,307.0,2241.2546150667804,1317.4999999999998,0.0,0
37,NSGA-II-2obj,2,298.3333333333333,2246.039697145746,1303.6666666666667,0.0,1
37,NSGA-II-2obj,3,318.0,2208.7257064132264,1310.3333333333335,0.0,0
37,NSGA-II-2obj,4,295.66666666666663,2289.023593195594,1309.8333333333333,0.0,0
37,NSGA-II-2obj,5,281.33333333333337,2332.690262087184,1302.0,0.0,0
37,NSGA-II-2obj,6,298.3333333333333,2246.039697145746,1303.6666666666667,0.0,0
37,NSGA-II-2obj,7,281.33333333333337,2332.690262087184,1302.0,0.0,0
37,NSGA-II-2obj,8,281.33333333333337,2332.690262087184,1302.0,0.0,0
37,NSGA-II-2obj,9,293.0,2321.104205731598,1311.1666666666665,0.0,0
37,NSGA-II-2obj,10,298.3333333333333,2246.039697145746,1303.6666666666667,0.0,0
37,NSGA-II-2obj,11,314.3333333333333,2234.1613718173035,1304.5,0.0,0
37,NSGA-II-2obj,12,317.3333333333333,2229.726484191004,1313.833333333333,0.0,0
37,NSGA-II-2obj,13,297.0,2268.0417477514375,1299.8333333333335,0.0,0
37,NSGA-II-2obj,14,314.3333333333333,2234.1613718173035,1304.5,0.0,0
37,NSGA-II-3obj,0,313.6666666666667,2366.3783741726697,1241.6666666666667,0.0,0
37,NSGA-II-3obj,1,306.0,2219.659040339428,1290.3333333333333,0.0,1
37,NSGA-II-3obj,2,360.3333333333333,2459.765941460533,1239.0,0.0,0
37,NSGA-II-3obj,3,275.6666666666667,2268.320730905172,1264.0,0.0,0
37,NSGA-II-3obj,4,302.66666666666663,2221.5373395119263,1286.3333333333333,0.0,0
37,NSGA-II-3obj,5,279.66666666666663,2235.465837986836,1250.833333333333,0.0,0
37,NSGA-II-3obj,6,288.6666666666667,2232.116318176137,1275.9999999999998,0.0,0
37,NSGA-II-3obj,7,313.6666666666667,2403.8145015048663,1240.5000000000002,0.0,0
37,NSGA-II-3obj,8,295.3333333333333,2229.2031913637784,1282.6666666666667,0.0,0
37,NSGA-II-3obj,9,288.6666666666667,2232.116318176137,1275.9999999999998,0.0,0
37,NSGA-II-3obj,10,360.3333333333333,2459.765941460533,1239.0,0.0,0
37,NSGA-II-3obj,11,288.6666666666667,2232.116318176137,1275.9999999999998,0.0,0
37,NSGA-II-3obj,12,295.3333333333333,2229.2031913637784,1282.6666666666667,0.0,0
37,NSGA-II-3obj,13,369.6666666666667,2502.246338005903,1237.8333333333337,0.0,0
37,NSGA-II-3obj,14,297.33333333333337,2297.0032232486906,1248.1666666666665,0.0,0
37,NSGA-II-3obj,15,330.0,2329.8357203577702,1245.5,0.0,0
37,NSGA-II-3obj,16,297.33333333333337,2297.0032232486906,1248.1666666666665,0.0,0
37,NSGA-II-3obj,17,302.66666666666663,2223.4643783747842,1281.1666666666667,0.0,0
37,NSGA-II-3obj,18,330.0,2292.336424061474,1248.6666666666667,0.0,0
37,NSGA-II-3obj,19,276.66666666666663,2269.215818617114,1260.1666666666667,0.0,0
37,NSGA-II-3obj,20,313.6666666666667,2386.9887773617193,1241.5000000000002,0.0,0
37,NSGA-II-3obj,21,302.66666666666663,2227.5419535774954,1277.3333333333335,0.0,0
37,NSGA-II-3obj,22,306.0,2219.659040339428,1290.3333333333333,0.0,0
37,NSGA-II-3obj,23,326.3333333333333,2362.847243733211,1244.3333333333335,0.0,0
37,NSGA-II-3obj,24,360.3333333333333,2459.765941460533,1239.0,0.0,0
37,NSGA-II-3obj,25,307.33333333333337,2233.0541705294077,1265.8333333333333,0.0,0
37,NSGA-II-3obj,26,330.0,2288.003461098511,1250.3333333333335,0.0,0
37,NSGA-II-3obj,27,292.0,2301.0492934588897,1245.6666666666665,0.0,0
37,NSGA-II-3obj,28,288.6666666666667,2232.116318176137,1275.9999999999998,0.0,0
37,NSGA-II-3obj,29,305.0,2229.0457725307456,1269.6666666666665,0.0,0
37,NSGA-II-3obj,30,288.6666666666667,2224.1186885465077,1286.6666666666667,0.0,0
37,NSGA-II-3obj,31,275.6666666666667,2268.320730905172,1264.0,0.0,0
37,NSGA-III,0,305.0,2296.096818687783,1262.5,0.0,0
37,NSGA-III,1,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,NSGA-III,2,294.99999999999994,2276.4469007758153,1271.6666666666667,0.0,0
37,NSGA-III,3,294.99999999999994,2277.6129378128526,1268.8333333333335,0.0,0
37,NSGA-III,4,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,NSGA-III,5,281.6666666666667,2463.8210419252923,1288.666666666667,0.0,0
37,NSGA-III,6,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,NSGA-III,7,293.66666666666663,2342.9080100464594,1267.1666666666663,0.0,0
37,NSGA-III,8,293.3333333333333,2258.2901905931753,1280.6666666666667,0.0,0
37,NSGA-III,9,384.3333333333333,2668.690122489746,1251.5,0.0,0
37,NSGA-III,10,294.99999999999994,2274.4470489239634,1272.3333333333333,0.0,0
37,NSGA-III,11,291.33333333333337,2365.935934680224,1279.0,0.0,0
37,NSGA-III,12,294.99999999999994,2269.775378658762,1273.0000000000002,0.0,0
37,NSGA-III,13,285.6666666666667,2385.1025643098537,1278.8333333333333,0.0,0
37,NSGA-III,14,294.99999999999994,2291.295724120028,1265.5000000000002,0.0,0
37,NSGA-III,15,301.6666666666667,2227.263873137208,1285.5,0.0,0
37,NSGA-III,16,342.66666666666663,2525.7872982990443,1251.5000000000002,0.0,0
37,NSGA-III,17,288.66666666666663,2261.1488434726953,1283.8333333333335,0.0,0
37,NSGA-III,18,317.33333333333337,2271.7466984656685,1270.6666666666665,0.0,0
37,NSGA-III,19,293.3333333333333,2283.7297439868344,1278.3333333333333,0.0,0
37,NSGA-III,20,297.99999999999994,2453.099281291648,1254.666666666667,0.0,0
37,NSGA-III,21,281.6666666666667,2463.8210419252923,1288.666666666667,0.0,0
37,NSGA-III,22,347.0,2356.1929132900823,1251.833333333333,0.0,0
37,NSGA-III,23,285.6666666666667,2379.7695272728165,1280.1666666666667,0.0,0
37,NSGA-III,24,294.99999999999994,2327.6272056015096,1257.1666666666665,0.0,1
37,NSGA-III,25,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,NSGA-III,26,294.99999999999994,2269.775378658762,1273.0000000000002,0.0,0
37,NSGA-III,27,293.66666666666663,2342.9080100464594,1267.1666666666663,0.0,0
37,NSGA-III,28,293.66666666666663,2245.883210025131,1276.0,0.0,0
37,NSGA-III,29,317.33333333333337,2271.7466984656685,1270.6666666666665,0.0,0
37,NSGA-III,30,286.3333333333333,2385.6023791246685,1278.0000000000002,0.0,0
37,NSGA-III,31,288.66666666666663,2329.9818064356577,1282.1666666666667,0.0,0
37,NSGA-III,32,294.99999999999994,2327.6272056015096,1257.1666666666665,0.0,0
37,NSGA-III,33,285.6666666666667,2379.7695272728165,1280.1666666666667,0.0,0
37,NSGA-III,34,294.99999999999994,2310.6121229980376,1265.1666666666665,0.0,0
37,NSGA-III,35,291.33333333333337,2417.6017865320755,1275.3333333333335,0.0,0
37,NSGA-III,36,285.3333333333333,2262.6088856551155,1283.1666666666667,0.0,0
37,NSGA-III,37,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,NSGA-III,38,317.33333333333337,2271.7466984656685,1270.6666666666665,0.0,0
37,NSGA-III,39,311.0,2318.615904999246,1259.8333333333333,0.0,0
37,NSGA-III,40,293.66666666666663,2342.9080100464594,1267.1666666666663,0.0,0
37,NSGA-III,41,345.0,2240.9063605797023,1281.5,0.0,0
37,NSGA-III,42,293.66666666666663,2342.9080100464594,1267.1666666666663,0.0,0
37,NSGA-III,43,317.33333333333337,2271.7466984656685,1270.6666666666665,0.0,0
37,NSGA-III,44,291.33333333333337,2384.218730104306,1278.1666666666667,0.0,0
37,NSGA-III,45,345.0,2228.573545764887,1283.8333333333335,0.0,0
37,NSGA-III,46,347.0,2351.02732069749,1256.6666666666665,0.0,0
37,MOEA/D,0,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,1
37,MOEA/D,1,289.33333333333337,2214.5284806971886,1266.6666666666667,0.0,0
37,MOEA/D,2,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,3,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,4,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,5,286.33333333333337,2123.5308924034844,1293.6666666666665,0.0,0
37,MOEA/D,6,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,7,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,8,308.3333333333333,2109.8350585841004,1280.0000000000002,0.0,0
37,MOEA/D,9,322.3333333333333,2117.6675400655818,1276.1666666666665,0.0,0
37,MOEA/D,10,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,11,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,12,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,13,309.0,2149.1662437692853,1270.3333333333333,0.0,0
37,MOEA/D,14,322.3333333333333,2129.3330215470633,1270.8333333333335,0.0,0
37,MOEA/D,15,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,16,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,17,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,18,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0
37,MOEA/D,19,297.6666666666667,2110.5027622878038,1284.6666666666667,0.0,0
