config,arm,metric,mean,std,n
D07,full,share_low,0.26999999999999996,0.1295882072114429,30
D07,full,gini_delta_h,0.32162001901112386,0.09969188788269141,30
D07,full,delta_h_low_mean,-0.1559269463329821,0.05977369748264487,30
D07,full,delta_h_max,0.35502539401420796,0.05782862360248735,30
D07,full,h_end_min_lowgrp,0.4247636119789917,0.1358936287391529,30
D07,hard,f1,561.8777777777777,35.60817885011409,30
D07,hard,f2_full,5429.553611558979,280.8834592926488,30
D07,hard,share_low,0.0,0.0,30
D07,hard,gini_delta_h,0.568909344800139,0.021192357323294983,30
D07,hard,delta_h_low_mean,0.0,0.0,30
D07,hard,delta_h_max,0.38886571772334194,0.044015325532236665,30
D07,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D07,nohealth,f1,334.3444444444444,37.866622483920054,30
D07,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D07,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D07,nohealth,gini_delta_h,0.23809075367371146,0.05543223284300901,30
D07,nohealth,delta_h_low_mean,-0.19407129636086234,0.03871278815388994,30
D07,nohealth,delta_h_max,0.3003552330716022,0.05075368158414263,30
D07,nohealth,h_end_min_lowgrp,0.6072517068939429,0.019222418856815478,30
D08,full,f1,555.3,138.83925902547628,30
D08,full,f2_full,4358.088707067046,842.1000273355133,30
