config,arm,seed,f1,f2_full,share_low,gini_delta_h,delta_h_low_mean,delta_h_max,h_end_min_lowgrp
D14,full,27,326.0,3140.043890454752,0.48,0.32419113551010725,-0.3195483493329803,0.1805208069872678,0.746867439780806
D14,hard,27,543.0,5570.589830010734,0.0,0.6788229467753901,0.0,0.21103711078569054,0.4267015788733378
D14,nohealth,27,346.6666666666667,2978.4364600399094,0.46,0.32809494242509274,-0.31164149586877093,0.13933581521884708,0.7437605735593735
D14,full,28,680.6666666666667,5457.7716241664575,0.12,0.4299125439022484,-0.18834545988827578,0.24275998385671416,0.34964960671307627
D14,hard,28,587.6666666666666,5487.594254792041,0.0,0.6593120680944231,0.0,0.2598414109468066,0.34964960671307627
D14,nohealth,28,296.3333333333333,2873.562708266794,0.46,0.3301090619763114,-0.3178441565116781,0.21023334635070445,0.7539280718828716
D14,full,29,670.0000000000001,5190.951618241302,0.2,0.5159001573283648,-0.15369870125286605,0.2739182840228819,0.3368144063294138
D14,hard,29,537.0000000000001,5311.545925050249,0.0,0.6644892364311148,0.0,0.27528605578691123,0.3368144063294138
D14,nohealth,29,346.0,2815.175182342612,0.52,0.35253666101351944,-0.3143989052820412,0.23670657202973622,0.7418039483173228
D14,full,30,600.6666666666667,4533.8432101281915,0.18,0.46628241937517645,-0.14601659476302403,0.2670421712478973,0.34748439816501486
D14,hard,30,520.3333333333333,5170.633542639314,0.0,0.7077689167454015,0.0,0.26880269381082955,0.34748439816501486
D14,nohealth,30,370.0,2568.1025633355844,0.56,0.37095458993775066,-0.29867844950717826,0.21630687770866475,0.7300132086244576
D15,full,1,335.00000000000006,3141.0771933578453,0.48,0.33327801528626666,-0.4703842395182015,-0.021798318152216223,0.9210771280957547
D15,hard,1,565.3333333333334,5773.666716477826,0.0,0.6049807036577894,0.0,0.0,0.35233843751553295
D15,nohealth,1,300.33333333333337,3141.951903000504,0.5,0.3339846729867648,-0.4704933016211397,-0.02096462334603799,0.922286691205554
D15,full,2,315.6666666666667,2898.8184113033094,0.5,0.4151157996580801,-0.5133225137257161,0.02057158191635533,0.921280599216867
D15,hard,2,554.6666666666666,5426.585369179175,0.0,0.6934086106804414,0.0,0.02616374417071221,0.31682425077358367
D15,nohealth,2,277.66666666666663,2826.372491766084,0.52,0.41587487225265996,-0.5121872545690804,0.01685892272902101,0.9218388480024028
D15,full,3,573.3333333333333,4556.09484220232,0.18,0.6202200595462772,-0.20654230282303096,0.03907399590080041,0.3213078229153842
D15,hard,3,543.3333333333334,5104.9348069349935,0.0,0.7106541056091886,0.0,0.04166253882962123,0.3213078229153842
D15,nohealth,3,310.0,2647.9230144321837,0.44,0.4499937221736945,-0.5002137708968184,0.037670493980167086,0.916299749105513
D15,full,4,586.3333333333334,4876.274151120469,0.24,0.4815231303347054,-0.3131578276539674,0.059917451424859935,0.36807036336773774
D15,hard,4,598.0,5809.10088519726,0.0,0.5544590719490636,0.0,0.06130818563692286,0.32987043548338324
D15,nohealth,4,372.00000000000006,2877.599632954222,0.46,0.4344375791454991,-0.4920386036162882,0.05470520039136084,0.9187097400850035
D15,full,5,561.0,4391.471267939585,0.22,0.5975791620580644,-0.1365245589793327,0.05970027462312677,0.3278889415819196
D15,hard,5,643.6666666666667,5855.63321703626,0.0,0.6684331177220462,0.0,0.06369265676503533,0.3278889415819196
D15,nohealth,5,410.0,3291.2260769031805,0.48,0.4142972125499895,-0.43486029323778597,0.049087987232131036,0.7456754507351128
D15,full,6,332.3333333333333,3142.0106940239825,0.48,0.332487433598885,-0.4877596049558058,-0.0789592398344856,0.9233799047470213
D15,hard,6,643.3333333333334,5714.617376655182,0.0,0.5920808950949108,0.0,0.0,0.32863531176746946
D15,nohealth,6,387.33333333333337,2936.6610403023833,0.48,0.3278685658621181,-0.4820002116826266,-0.08017635074259766,0.9057474834944084
D15,full,7,622.6666666666667,5062.439979657518,0.14,0.5872718932711716,-0.26707154608393735,0.08166090878230181,0.3601785217252042
D15,hard,7,542.6666666666666,5348.768993104783,0.0,0.6119034031809718,0.0,0.08179793715135175,0.30940883840000394
D15,nohealth,7,310.6666666666667,2673.7754414858305,0.52,0.4408067182270039,-0.5275474724962679,0.07467072587269152,0.9207528734437062
D15,full,8,608.6666666666667,4949.092675802463,0.26,0.4757337485662374,-0.19624440395923834,0.01601663827628441,0.32032786237925137
D15,hard,8,585.3333333333334,5798.28813288665,0.0,0.6666654793289413,0.0,0.018594052474739664,0.32032786237925137
D15,nohealth,8,330.0,2989.5887705792975,0.54,0.3780153094025882,-0.4590058917307781,0.010413513411097641,0.9208273092027605
D15,full,9,576.0,4992.414074023696,0.18,0.4953737421124915,-0.21238238528552592,0.004596763391171321,0.37073366093323484
D15,hard,9,563.3333333333334,5720.01596836234,0.0,0.6654078663449767,0.0,0.005132750396687036,0.37073366093323484
D15,nohealth,9,311.33333333333337,2763.074906747333,0.48,0.36494474078108863,-0.44193660933944373,-0.001676309803799736,0.9216699129873682
D15,full,10,542.3333333333334,4315.335686362512,0.22,0.5059245645226724,-0.2758707163726968,0.058184347014962,0.3390643909447751
D15,hard,10,517.0,5022.493027132397,0.0,0.6668405829394115,0.0,0.05976226982731181,0.3390643909447751
D15,nohealth,10,340.3333333333333,2699.164375546165,0.52,0.45165972941712385,-0.4556091482775342,0.0470403639184257,0.9166224541948274
D15,full,11,683.3333333333334,4861.6394540470155,0.2,0.33805036997477567,-0.30786274569693906,0.05171949935561693,0.7155202663625992
D15,hard,11,544.6666666666666,5769.778970458247,0.0,0.6841947381307141,0.0,0.0555258219737198,0.45073443288627635
D15,nohealth,11,349.3333333333333,2878.5237375220513,0.56,0.34306664654040264,-0.41638244648452627,0.04471729235156319,0.9161244979075982
D15,full,12,807.3333333333333,5510.183485057022,0.14,0.5309866666262766,-0.2469179514880538,0.0485970789322091,0.3130542734150614
D15,hard,12,595.0,5764.38893999887,0.0,0.6696668760791968,0.0,0.04936053430453602,0.3130542734150614
D15,nohealth,12,303.0,2987.8840195365283,0.52,0.39591964621691145,-0.4919496259566878,0.04284301419385983,0.9211544341724877
D15,full,13,587.0,4655.319203296408,0.22,0.592028784415837,-0.1373930161625921,0.07953578871538802,0.40337630160904503
D15,hard,13,582.0,5138.460835418654,0.0,0.6164586789761126,0.0,0.08172477861988914,0.40337630160904503
D15,nohealth,13,298.0,2582.6812736857887,0.44,0.40781024878775973,-0.42250919092259503,0.07266132709610684,0.9154831843578906
D15,full,14,656.6666666666666,5303.769628947343,0.14,0.5731872670428315,-0.24048696847561796,0.0,0.3184417814980253
D15,hard,14,527.3333333333333,5140.854532092843,0.0,0.6375780925756469,0.0,0.0,0.30680354550185696
D15,nohealth,14,291.66666666666663,2711.4755791051857,0.52,0.40609299845165925,-0.5468850804979001,-0.027158151699331112,0.9212603952880887
D15,full,15,314.66666666666663,2953.9784117249037,0.48,0.39852079435628096,-0.507907775190372,0.034313694221793756,0.9216488971377891
D15,hard,15,563.3333333333331,5329.3990965564435,0.0,0.6983561993028613,0.0,0.044605862107342076,0.35453568606737923
D15,nohealth,15,339.6666666666667,2840.1382469104387,0.56,0.3971648859681194,-0.5063637436064694,0.034102047119723755,0.920735141762308
D15,full,16,635.0,4543.80145234949,0.28,0.587954720395554,-0.24528770202685385,0.0,0.306164891857608
D15,hard,16,570.0,5691.470888150672,0.0,0.7778456097120785,0.0,0.0,0.306164891857608
D15,nohealth,16,390.0,3002.9996019389837,0.54,0.44407641879778237,-0.4921236059499562,-0.006816139681352418,0.9186334232494027
D15,full,17,522.0,4036.523035185789,0.24,0.5472981996014359,-0.25316990470096823,0.05574333534829001,0.4148661270249999
D15,hard,17,505.6666666666667,4899.120152274959,0.0,0.6980052331701967,0.0,0.05820836189248435,0.4148661270249999
D15,nohealth,17,344.0,2844.1891195630897,0.52,0.37527174997439583,-0.4492258960273829,0.054497713988248875,0.9017750164454121
D15,full,18,637.6666666666666,4511.669689138898,0.24,0.5760007997613432,-0.2270770422340124,0.020124660974774722,0.4558863766453769
D15,hard,18,579.6666666666666,5546.959626740386,0.0,0.7551220160995578,0.0,0.021503930004528438,0.42521318803445496
D15,nohealth,18,355.00000000000006,2617.0394965156934,0.58,0.46723266727746315,-0.4076437683758032,0.013454846551244959,0.9221233454727751
D15,full,19,680.6666666666666,5060.778300450047,0.18,0.6060577018707285,-0.2651501614236004,0.05091600441402211,0.3029397554043654
D15,hard,19,569.6666666666666,5486.72395377129,0.0,0.7634798936320859,0.0,0.0526822715536166,0.3029397554043654
D15,nohealth,19,286.0,2843.377278201669,0.42,0.45154770836724767,-0.506510459946108,0.04221920047849803,0.8987401168194352
D15,full,20,311.6666666666667,2769.3831415142286,0.5,0.38218860812571354,-0.4246201737914624,-0.02945668427824577,0.9232882061802622
D15,hard,20,540.6666666666666,5354.441695069648,0.0,0.6792051180529297,0.0,0.0,0.42345039645223287
D15,nohealth,20,340.3333333333333,2785.7210548594903,0.56,0.3799937718523878,-0.4232135660066764,-0.03191263269251721,0.9212612808435593
D15,full,21,672.6666666666667,4577.553974765988,0.2,0.5377848198110591,-0.18827287126926412,0.034429651453029564,0.36783207786804173
D15,hard,21,533.3333333333333,5402.1453397196465,0.0,0.7370956171827723,0.0,0.03285410507754993,0.36783207786804173
D15,nohealth,21,360.00000000000006,2801.759385338518,0.54,0.42314935004760423,-0.4257251853246292,0.020617033011968156,0.9199097697925931
D15,full,22,614.6666666666667,4782.36753021949,0.3,0.5097960810795221,-0.21810486952953348,0.0791985538801212,0.3137393541194783
D15,hard,22,541.6666666666666,5227.470827760979,0.0,0.6459768073428818,0.0,0.08065107495129353,0.3137393541194783
D15,nohealth,22,357.3333333333333,2737.4151369490955,0.44,0.4100189848386451,-0.463000663552684,0.06982575872582275,0.9076846950145474
D15,full,23,376.0,2946.4948173553835,0.5,0.43953598959754747,-0.4623941780531856,0.021155051018652782,0.9213252396725178
D15,hard,23,633.6666666666667,5498.603359134793,0.0,0.7153677803746938,0.0,0.025359791355285655,0.3158085206812917
D15,nohealth,23,402.3333333333333,3178.012183081636,0.54,0.44375489030512605,-0.4571549639363063,0.0075832831121911415,0.907043137277164
D15,full,24,596.9999999999999,4741.581785545168,0.16,0.5422831049668018,-0.22040937868674476,0.039554108429085244,0.30667490420366283
D15,hard,24,525.3333333333333,4941.184970842932,0.0,0.649888127467362,0.0,0.0388732721517957,0.30667490420366283
D15,nohealth,24,269.66666666666663,2520.6960554706925,0.52,0.4176120961736991,-0.4629515934420462,0.03048907820088642,0.9211792877676046
D15,full,25,698.3333333333334,4872.581010851764,0.18,0.40975015283779803,-0.2874205086622802,0.0,0.3938311204652987
