config,arm,metric,mean,std,n
D08,full,share_low,0.196,0.2029030684154722,30
D08,full,gini_delta_h,0.4455605031292432,0.11529051562875543,30
D08,full,delta_h_low_mean,-0.16576537898978339,0.09924284343994041,30
D08,full,delta_h_max,0.21438377652204343,0.05961799492691751,30
D08,full,h_end_min_lowgrp,0.413835906221778,0.13605084722218982,30
D08,hard,f1,578.4666666666667,219.97158646192173,30
D08,hard,f2_full,5546.633316987951,2718.057406752144,30
D08,hard,share_low,0.0,0.0,30
D08,hard,gini_delta_h,0.6304835879645798,0.12146589699343698,30
D08,hard,delta_h_low_mean,0.0,0.0,30
D08,hard,delta_h_max,0.2294752050093799,0.05040706403355188,30
D08,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D08,nohealth,f1,338.6555555555555,39.17320643209,30
D08,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D08,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D08,nohealth,gini_delta_h,0.3511222102280478,0.07460482032573194,30
D08,nohealth,delta_h_low_mean,-0.3110431729298246,0.04160840066237562,30
D08,nohealth,delta_h_max,0.17929858773697366,0.05501379118210042,30
D08,nohealth,h_end_min_lowgrp,0.7312306792174808,0.018068265545637348,30
D09,full,f1,561.9777777777778,134.29175459131244,30
D09,full,f2_full,4437.5168219082025,894.5983530904724,30
D09,full,share_low,0.196,0.2029030684154722,30
D09,full,gini_delta_h,0.38790181047631034,0.10912661600286865,30
D09,full,delta_h_low_mean,-0.12944384589264069,0.08025699381635196,30
D09,full,delta_h_max,0.35646746766819987,0.06151543931900449,30
D09,full,h_end_min_lowgrp,0.4007095127862575,0.10669235371536309,30
D09,hard,f1,578.4666666666667,219.97158646192173,30
D09,hard,f2_full,5546.633316987951,2718.057406752144,30
D09,hard,share_low,0.0,0.0,30
D09,hard,gini_delta_h,0.5660968611827243,0.11980848295751104,30
D09,hard,delta_h_low_mean,0.0,0.0,30
D09,hard,delta_h_max,0.376444479704278,0.05111523616331797,30
D09,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D09,nohealth,f1,338.6555555555555,39.17320643209,30
D09,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D09,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D09,nohealth,gini_delta_h,0.29484797129254164,0.06952283031044279,30
D09,nohealth,delta_h_low_mean,-0.19608966549840112,0.04534292664432201,30
D09,nohealth,delta_h_max,0.3022635315023834,0.06182148229268608,30
D09,nohealth,h_end_min_lowgrp,0.6008429178590646,0.028870488698117102,30
D10,full,f1,561.9777777777778,134.29175459131244,30
D10,full,f2_full,4437.5168219082025,894.5983530904724,30
D10,full,share_low,0.196,0.2029030684154722,30
D10,full,gini_delta_h,0.3831430691450398,0.10528386210245616,30
D10,full,delta_h_low_mean,-0.12299531470829962,0.07751222695011994,30
D10,full,delta_h_max,0.3696044660052488,0.06154181428043581,30
D10,full,h_end_min_lowgrp,0.3991014635065508,0.1031439912301974,30
D10,hard,f1,578.4666666666667,219.97158646192173,30
D10,hard,f2_full,5546.633316987951,2718.057406752144,30
D10,hard,share_low,0.0,0.0,30
D10,hard,gini_delta_h,0.5592588663532548,0.12132471089591657,30
D10,hard,delta_h_low_mean,0.0,0.0,30
D10,hard,delta_h_max,0.38961503636375994,0.05118014629988477,30
D10,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D10,nohealth,f1,338.6555555555555,39.17320643209,30
D10,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D10,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D10,nohealth,gini_delta_h,0.29424087375335467,0.07233421305730364,30
D10,nohealth,delta_h_low_mean,-0.18308089307482947,0.045324615665721546,30
D10,nohealth,delta_h_max,0.3152535413963435,0.061826428509972484,30
D10,nohealth,h_end_min_lowgrp,0.5878635223427843,0.02881160487402488,30
D11,full,f1,561.9777777777778,134.29175459131244,30
D11,full,f2_full,4437.5168219082025,894.5983530904724,30
D11,full,share_low,0.196,0.2029030684154722,30
D11,full,gini_delta_h,0.37516053680255274,0.09753326682404496,30
D11,full,delta_h_low_mean,-0.11506446240034077,0.07482811116555349,30
D11,full,delta_h_max,0.3968328462159882,0.061896519493226866,30
D11,full,h_end_min_lowgrp,0.39646857024737236,0.09805517995248209,30
D11,hard,f1,578.4666666666667,219.97158646192173,30
