seed,variant,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
18,hard-only,356.3333333333333,2074.397368748682,1372.1666666666667,0.0,0.552790620514721,0.6430391275162223,46,20000,0.817543500001193,0.12964713654315713,0.20794177157465155,0.19899771459488336,85.79747050104245,0.9640000000000007
18,GA-SA-multiSoH,283.0,2235.3620568282577,1344.8333333333335,0.0,0.381385523894339,0.6039949676805177,1,20000,7.114389599999413,0.13371289921164037,0.21937826687908601,0.22998651849576857,81.499779509018,0.7740000000000006
19,Full,305.66666666666663,2138.0788067619046,1275.8333333333333,0.0,0.3914151775881406,0.5986761157957956,63,20000,1.492,0.11189720617112657,0.21263162166264638,0.2909748383943369,80.71472149217938,0.8420000000000006
19,-health,281.3333333333333,1999.4700573035636,1252.0000000000002,0.0,0.7075635286604276,0.5884230613752743,74,20000,0.8297644999984186,0.1134105810259137,0.2132015015449349,0.2716129577065103,80.53602636500523,0.7540000000000006
19,-adaptW,367.0,2472.8710934975006,1244.3333333333335,0.0,0.18895086156628765,0.28900352964289755,56,20000,0.8377267999967444,0.10515930633364104,0.21896079912374067,0.358692480765771,84.65508207717508,0.9980000000000008
19,-impAstar,305.66666666666663,2138.0788067619046,1275.8333333333333,0.0,0.3914151775881406,0.5986761157957956,63,20000,0.8394815999999992,0.11189720617112657,0.21263162166264638,0.2909748383943369,80.71472149217938,0.8420000000000006
19,-closedLoop,305.66666666666663,2138.0788067619046,1275.8333333333333,0.0,0.3914151775881406,0.5986761157957956,63,20000,1.492,0.11189720617112657,0.21263162166264638,0.2909748383943369,80.71472149217938,0.8420000000000006
19,hard-only,281.3333333333333,1999.4700573035636,1252.0000000000002,0.0,0.7075635286604276,0.5884230613752743,74,20000,0.8268286000020453,0.1134105810259137,0.2132015015449349,0.2716129577065103,80.53602636500523,0.7540000000000006
19,GA-SA-multiSoH,270.3333333333333,2174.5072501309755,1213.4999999999998,0.0,0.5781083234651233,0.8842264312128858,1,20000,7.079375200002687,0.11066235086023676,0.21535495316606723,0.30977388914836657,81.6473644392241,0.7360000000000005
20,Full,395.6666666666667,2612.9862687640957,1306.1666666666665,0.0,0.26604234826873574,0.4012671173700777,27,20000,3.82,0.03321129931314716,0.2058057880962194,0.32789059194267267,83.67368056039776,1.0519999999999987
20,-health,375.6666666666667,1950.8561529395818,1318.6666666666667,0.0,0.39498876061022,0.6613268258443504,58,20000,0.8503033999986656,0.033226475365455935,0.21241512682323693,0.4409948621877844,83.80327362110688,1.022
20,-adaptW,354.66666666666674,2376.309505376782,1312.5,0.0,0.23309915974574008,0.36165665944063136,48,20000,0.8570244999973511,0.03440402679839211,0.21555653089758064,0.36055129509881545,84.30320894567075,0.9740000000000008
20,-impAstar,395.6666666666667,2612.9862687640957,1306.1666666666665,0.0,0.26604234826873574,0.4012671173700777,27,20000,0.8563771000008273,0.03321129931314716,0.2058057880962194,0.32789059194267267,83.67368056039776,1.0519999999999987
20,-closedLoop,395.6666666666667,2612.9862687640957,1306.1666666666665,0.0,0.26604234826873574,0.4012671173700777,27,20000,3.82,0.03321129931314716,0.2058057880962194,0.32789059194267267,83.67368056039776,1.0519999999999987
20,hard-only,375.6666666666667,1950.8561529395818,1318.6666666666667,0.0,0.39498876061022,0.6613268258443504,58,20000,0.8427210000008927,0.033226475365455935,0.21241512682323693,0.4409948621877844,83.80327362110688,1.022
20,GA-SA-multiSoH,266.6666666666667,2303.9602361992306,1283.1666666666665,0.0,0.393497628964779,0.7463161969851164,1,20000,7.7696194000018295,0.033703670949748396,0.17927357446948,0.44928938429266974,84.38641826300247,0.7240000000000005
21,Full,333.33333333333337,2109.0712123660933,1352.0000000000002,0.0,0.33981645564731816,0.6238985983193562,48,20000,3.059,0.09527690105598427,0.24345088639203916,0.4844210738893331,83.9181921928423,0.9100000000000007
21,-health,368.66666666666663,2067.576164089494,1319.8333333333333,0.0,0.5334378236554537,0.5222996100872908,45,20000,0.8139774999981455,0.09515050489592143,0.23720513647581376,0.4789058539937743,83.70206436182826,1.0160000000000002
21,-adaptW,303.3333333333333,2184.710211207147,1315.8333333333333,0.0,0.4028109346000911,0.7635519210422418,54,20000,0.8360018999992462,0.09551126656544542,0.24123568248402827,0.4679441029521776,85.52652810941777,0.8200000000000006
21,-impAstar,333.33333333333337,2109.0712123660933,1352.0000000000002,0.0,0.33981645564731816,0.6238985983193562,48,20000,0.850861500002793,0.09527690105598427,0.24345088639203916,0.4844210738893331,83.9181921928423,0.9100000000000007
21,-closedLoop,333.33333333333337,2109.0712123660933,1352.0000000000002,0.0,0.33981645564731816,0.6238985983193562,48,20000,3.059,0.09527690105598427,0.24345088639203916,0.4844210738893331,83.9181921928423,0.9100000000000007
21,hard-only,368.66666666666663,2067.576164089494,1319.8333333333333,0.0,0.5334378236554537,0.5222996100872908,45,20000,0.8550248999999894,0.09515050489592143,0.23720513647581376,0.4789058539937743,83.70206436182826,1.0160000000000002
21,GA-SA-multiSoH,307.0,2342.1851802816896,1310.8333333333333,0.0,0.10094785677484346,0.1921116865178684,1,20000,7.109273500002018,0.09349014678423857,0.2439030084909578,0.4878031579790376,85.18518140212443,0.8460000000000006
22,Full,341.66666666666663,2131.2881617295157,1350.833333333333,0.0,0.16993390421034804,0.3775562142747794,73,20000,3.501,0.06036504214717685,0.1903064504241121,0.3406578928080206,81.95290607142513,0.9200000000000007
22,-health,357.00000000000006,1805.216515429844,1311.8333333333335,0.0,0.7462688156033346,0.4654826998423732,48,20000,0.8246935999995912,0.05838665544260343,0.17601432900266878,0.30887007305473735,82.87226116883983,0.9960000000000008
22,-adaptW,307.0,2237.719942176656,1289.5,0.0,0.37309462353646244,0.8377545112386915,47,20000,0.8350733000006585,0.05993891096082721,0.194783240832198,0.4075502428488742,83.32620739697514,0.8160000000000006
22,-impAstar,341.66666666666663,2131.2881617295157,1350.833333333333,0.0,0.16993390421034804,0.3775562142747794,73,20000,0.8250537999992957,0.06036504214717685,0.1903064504241121,0.3406578928080206,81.95290607142513,0.9200000000000007
22,-closedLoop,341.66666666666663,2131.2881617295157,1350.833333333333,0.0,0.16993390421034804,0.3775562142747794,73,20000,3.501,0.06036504214717685,0.1903064504241121,0.3406578928080206,81.95290607142513,0.9200000000000007
22,hard-only,357.00000000000006,1805.216515429844,1311.8333333333335,0.0,0.7462688156033346,0.4654826998423732,48,20000,0.8337948999978835,0.05838665544260343,0.17601432900266878,0.30887007305473735,82.87226116883983,0.9960000000000008
22,GA-SA-multiSoH,291.6666666666667,2189.176738769731,1291.8333333333333,0.0,0.23212990689046686,0.5202748968740015,1,20000,7.30705609999859,0.061063068454749736,0.18890709472649103,0.39571426168410295,82.22435914863195,0.8000000000000006
23,Full,353.0,2284.430245545294,1456.3333333333335,0.0,0.12906944992942307,0.311957739756853,39,20000,3.645,0.07910079407735145,0.1721077505990415,0.24914650978390407,85.27358265197535,0.9840000000000008
23,-health,329.6666666666667,2075.753337421031,1415.0,0.0,0.5244712860821257,0.428922421728618,30,20000,0.815246300000581,0.08063295343735365,0.17696007619019294,0.22992371713850757,85.89318621497878,0.8840000000000007
23,-adaptW,362.33333333333337,2404.0939171462533,1405.1666666666665,0.0,0.23155091813719264,0.5596529705534603,45,20000,0.8253908000006049,0.0783801681583668,0.17003137139145474,0.34519707474238914,84.98469118028223,0.9820000000000008
23,-impAstar,353.0,2284.430245545294,1456.3333333333335,0.0,0.12906944992942307,0.311957739756853,39,20000,0.8438262000017858,0.07910079407735145,0.1721077505990415,0.24914650978390407,85.27358265197535,0.9840000000000008
23,-closedLoop,353.0,2284.430245545294,1456.3333333333335,0.0,0.12906944992942307,0.311957739756853,39,20000,3.645,0.07910079407735145,0.1721077505990415,0.24914650978390407,85.27358265197535,0.9840000000000008
23,hard-only,329.6666666666667,2075.753337421031,1415.0,0.0,0.5244712860821257,0.428922421728618,30,20000,0.8112610999996832,0.08063295343735365,0.17696007619019294,0.22992371713850757,85.89318621497878,0.8840000000000007
23,GA-SA-multiSoH,314.66666666666663,2285.354235793132,1392.0000000000002,0.0,0.2662871843168683,0.6436096860343851,1,20000,7.076291900000797,0.07903583769914338,0.17257031370723597,0.2781584021931298,86.42171735083319,0.8540000000000006
24,Full,271.0,2026.8812263728119,1281.1666666666667,0.0,0.18124103485558923,0.4067612156819226,46,20000,3.519,0.06470777605418587,0.20022713616141274,0.37606797419582927,84.81005311253611,0.7380000000000005
24,-health,329.99999999999994,1520.1777805557917,1310.5000000000002,0.0,0.7746088004908634,0.6009446943746675,61,20000,0.8529791000000841,0.061441551941680085,0.19686869294450637,0.39601689535737394,81.77157156313588,0.9000000000000007
24,-adaptW,281.3333333333333,2083.3323483694,1264.1666666666667,0.0,0.2414133777975409,0.6366608140923776,50,20000,0.8331982000017888,0.06306822570750824,0.19725330838749677,0.4251399242714322,83.14926628031023,0.7640000000000006
24,-impAstar,271.0,2026.8812263728119,1281.1666666666667,0.0,0.18124103485558923,0.4067612156819226,46,20000,0.852302300001611,0.06470777605418587,0.20022713616141274,0.37606797419582927,84.81005311253611,0.7380000000000005
24,-closedLoop,271.0,2026.8812263728119,1281.1666666666667,0.0,0.18124103485558923,0.4067612156819226,46,20000,3.519,0.06470777605418587,0.20022713616141274,0.37606797419582927,84.81005311253611,0.7380000000000005
24,hard-only,329.99999999999994,1520.1777805557917,1310.5000000000002,0.0,0.7746088004908634,0.6009446943746675,61,20000,0.8341624999993655,0.061441551941680085,0.19686869294450637,0.39601689535737394,81.77157156313588,0.9000000000000007
24,GA-SA-multiSoH,296.66666666666663,2021.6788899037813,1256.6666666666667,0.0,0.05463648839446305,0.1203395505036484,1,20000,7.153518899998744,0.06050894832093542,0.16727697649512774,0.26260899757625467,82.99188799986248,0.8080000000000006
25,Full,351.66666666666663,2208.222927376655,1237.333333333333,0.0,0.3457155424881625,0.5141565203829669,41,20000,3.943,0.09203522144655837,0.20217842739900704,0.2992808292859497,87.30084220972012,0.9500000000000007
25,-health,309.66666666666663,1855.1990029163078,1278.0,0.0,0.6415649157087266,0.6959755036047122,22,20000,0.8282814000012877,0.09600779632262339,0.19706084478442032,0.3494607280927573,83.55965287450658,0.8240000000000006
25,-adaptW,358.6666666666667,2158.6601897809533,1240.4999999999998,0.0,0.3951201593643228,0.5801735659982923,45,20000,0.830234199998813,0.09362815317236255,0.19482703803541623,0.3040631496297965,82.41936100755673,0.9860000000000008
25,-impAstar,351.66666666666663,2208.222927376655,1237.333333333333,0.0,0.3457155424881625,0.5141565203829669,41,20000,0.8389647000003606,0.09203522144655837,0.20217842739900704,0.2992808292859497,87.30084220972012,0.9500000000000007
25,-closedLoop,351.66666666666663,2208.222927376655,1237.333333333333,0.0,0.3457155424881625,0.5141565203829669,41,20000,3.943,0.09203522144655837,0.20217842739900704,0.2992808292859497,87.30084220972012,0.9500000000000007
25,hard-only,309.66666666666663,1855.1990029163078,1278.0,0.0,0.6415649157087266,0.6959755036047122,22,20000,0.830203999998048,0.09600779632262339,0.19706084478442032,0.3494607280927573,83.55965287450658,0.8240000000000006
25,GA-SA-multiSoH,290.0,2107.1845515325904,1233.8333333333333,0.0,0.31157956725877883,0.4818854339275229,1,20000,7.150742699999682,0.09409382982659596,0.2086648536903496,0.4306540919153512,82.49443149672527,0.7800000000000006
26,Full,280.0,1992.4663969725707,1180.5,0.0,0.45147249767834424,0.7900194242405496,56,20000,3.587,0.08233509595449427,0.207733009481321,0.4558389464505248,81.43005512780192,0.7500000000000006
26,-health,289.0,1644.842353156276,1216.8333333333335,0.0,0.5769496836885304,0.52062047714772,41,20000,0.8393385999988823,0.08225672512798349,0.22742799481704146,0.42130046573703983,79.81704847161728,0.7920000000000006
26,-adaptW,353.66666666666663,2161.4133742343856,1182.0,0.0,0.21298614857681927,0.37269865902164345,47,20000,0.8753066999997827,0.08004268602113898,0.17318475440184955,0.39419473857003107,83.44478997853423,0.9560000000000007
26,-impAstar,280.0,1992.4663969725707,1180.5,0.0,0.45147249767834424,0.7900194242405496,56,20000,0.8357332999985374,0.08233509595449427,0.207733009481321,0.4558389464505248,81.43005512780192,0.7500000000000006
26,-closedLoop,280.0,1992.4663969725707,1180.5,0.0,0.45147249767834424,0.7900194242405496,56,20000,3.587,0.08233509595449427,0.207733009481321,0.4558389464505248,81.43005512780192,0.7500000000000006
26,hard-only,289.0,1644.842353156276,1216.8333333333335,0.0,0.5769496836885304,0.52062047714772,41,20000,0.826720099998056,0.08225672512798349,0.22742799481704146,0.42130046573703983,79.81704847161728,0.7920000000000006
26,GA-SA-multiSoH,272.3333333333333,1981.2115501898052,1155.8333333333335,0.0,0.40933822595877767,0.7162898100207208,1,20000,7.100804500001686,0.08152739776667542,0.21624411869265203,0.35131864935508905,81.57567747423852,0.7220000000000005
27,Full,470.33333333333337,2693.8020685651472,1345.8333333333333,0.0,0.35382970457024754,0.5202240808834634,51,20000,3.535,0.08657865074349826,0.25094882007192953,0.4582698797118039,87.31959829607189,1.3059999999999896
27,-health,299.6666666666667,1963.2502717827683,1343.0,0.0,0.7019933558464901,0.6914158749171841,33,20000,0.8465790000009292,0.09627773988621877,0.21451128914999995,0.4371897661672455,81.3717536749089,0.8240000000000006
27,-adaptW,307.6666666666667,2498.1443539301667,1355.6666666666667,0.0,0.3253106941235442,0.4782935255747682,37,20000,0.8450432999998156,0.0953643186962714,0.21941532327610747,0.43308599886688603,81.23928189968191,0.8420000000000006
27,-impAstar,470.33333333333337,2693.8020685651472,1345.8333333333333,0.0,0.35382970457024754,0.5202240808834634,51,20000,0.851298699999461,0.08657865074349826,0.25094882007192953,0.4582698797118039,87.31959829607189,1.3059999999999896
27,-closedLoop,470.33333333333337,2693.8020685651472,1345.8333333333333,0.0,0.35382970457024754,0.5202240808834634,51,20000,3.535,0.08657865074349826,0.25094882007192953,0.4582698797118039,87.31959829607189,1.3059999999999896
27,hard-only,299.6666666666667,1963.2502717827683,1343.0,0.0,0.7019933558464901,0.6914158749171841,33,20000,0.839158500002668,0.09627773988621877,0.21451128914999995,0.4371897661672455,81.3717536749089,0.8240000000000006
27,GA-SA-multiSoH,278.6666666666667,2174.8956453014985,1314.8333333333335,0.0,0.6698912910238765,0.9849189501712533,1,20000,7.1322424999998475,0.09493886860278392,0.22061085189148377,0.4028503044637928,84.23631537517062,0.7460000000000006
28,Full,332.33333333333337,2512.1650186536467,1389.166666666667,0.0,0.4073045847348123,0.706682150243418,58,20000,4.331,0.07889649279936871,0.23217428833424592,0.449269310106587,84.14713976389183,0.9220000000000007
28,-health,308.0,2112.3615477159697,1409.5,0.0,0.574201120933522,0.5342097227705065,78,20000,0.824065700002393,0.08228758267560309,0.23039382100895012,0.4064275372087065,83.02679989438639,0.8480000000000006
28,-adaptW,403.33333333333337,2544.406175666277,1389.0,0.0,0.27899934940458737,0.46516358763003773,74,20000,0.8351140999984636,0.07896277541709272,0.2570959816103242,0.38024624415501096,86.27595931392256,1.0899999999999976
28,-impAstar,332.33333333333337,2512.1650186536467,1389.166666666667,0.0,0.4073045847348123,0.706682150243418,58,20000,0.8411926000007952,0.07889649279936871,0.23217428833424592,0.449269310106587,84.14713976389183,0.9220000000000007
28,-closedLoop,332.33333333333337,2512.1650186536467,1389.166666666667,0.0,0.4073045847348123,0.706682150243418,58,20000,4.331,0.07889649279936871,0.23217428833424592,0.449269310106587,84.14713976389183,0.9220000000000007
28,hard-only,308.0,2112.3615477159697,1409.5,0.0,0.574201120933522,0.5342097227705065,78,20000,0.8230570000014268,0.08228758267560309,0.23039382100895012,0.4064275372087065,83.02679989438639,0.8480000000000006
28,GA-SA-multiSoH,308.66666666666663,2276.369955591908,1379.5,0.0,0.4633637175097162,0.8306792298989152,1,20000,7.0783315999979095,0.08045651095009657,0.20042800897097768,0.39212400895505817,84.61544147018932,0.8440000000000006
29,Full,344.99999999999994,2078.1668683316243,1310.333333333333,0.0,0.4752265325431704,0.7196301113670311,19,20000,3.523,0.11978140842972884,0.22009123282883836,0.2665094257093812,85.32962558107985,0.9600000000000007
29,-health,369.33333333333337,2120.4290006916194,1312.5,0.0,0.3659282590756529,0.6998391954323214,50,20000,0.8231092999994871,0.11924126629152357,0.21945534623681273,0.25865347523189475,84.87355397694901,1.018
29,-adaptW,289.6666666666667,2204.5545231386996,1294.0,0.0,0.3862498967741823,0.5824313465808597,79,20000,0.8293920999967668,0.12186541540724287,0.22808624230705143,0.2948622051646692,85.7253305180942,0.7940000000000006
29,-impAstar,344.99999999999994,2078.1668683316243,1310.333333333333,0.0,0.4752265325431704,0.7196301113670311,19,20000,0.8317461000006006,0.11978140842972884,0.22009123282883836,0.2665094257093812,85.32962558107985,0.9600000000000007
29,-closedLoop,344.99999999999994,2078.1668683316243,1310.333333333333,0.0,0.4752265325431704,0.7196301113670311,19,20000,3.523,0.11978140842972884,0.22009123282883836,0.2665094257093812,85.32962558107985,0.9600000000000007
29,hard-only,369.33333333333337,2120.4290006916194,1312.5,0.0,0.3659282590756529,0.6998391954323214,50,20000,0.8251306999991357,0.11924126629152357,0.21945534623681273,0.25865347523189475,84.87355397694901,1.018
29,GA-SA-multiSoH,285.3333333333333,2202.4469857903955,1273.0000000000002,0.0,0.35498492381048513,0.5373418568601228,1,20000,7.138830199997756,0.12111337763871625,0.22717949318963593,0.2834626198477814,84.3353813741129,0.7960000000000006
30,Full,297.33333333333337,1845.2740730129474,1261.8333333333333,0.0,0.608167369527052,0.820372183134851,28,20000,0.798,0.11110486892453522,0.18760252322639048,0.28776596871219695,82.46838080019613,0.8020000000000006
30,-health,335.6666666666667,1653.782940515652,1277.6666666666667,0.0,0.7389108534374568,0.5782617548808602,48,20000,0.819422399999894,0.11057919847375428,0.19606003058926624,0.2951392619963147,81.03946141295681,0.9320000000000007
30,-adaptW,310.33333333333337,2228.2854340748713,1239.166666666667,0.0,0.23469880790602496,0.24071189906962467,39,20000,0.8248645000021497,0.1093516940704721,0.21319538211556943,0.26705329570320724,84.95372781922734,0.8560000000000006
30,-impAstar,297.33333333333337,1845.2740730129474,1261.8333333333333,0.0,0.608167369527052,0.820372183134851,28,20000,0.8363155000006373,0.11110486892453522,0.18760252322639048,0.28776596871219695,82.46838080019613,0.8020000000000006
30,-closedLoop,297.33333333333337,1845.2740730129474,1261.8333333333333,0.0,0.608167369527052,0.820372183134851,28,20000,0.798,0.11110486892453522,0.18760252322639048,0.28776596871219695,82.46838080019613,0.8020000000000006
30,hard-only,335.6666666666667,1653.782940515652,1277.6666666666667,0.0,0.7389108534374568,0.5782617548808602,48,20000,0.8281167999994068,0.11057919847375428,0.19606003058926624,0.2951392619963147,81.03946141295681,0.9320000000000007
30,GA-SA-multiSoH,270.6666666666667,1824.5888882528595,1223.3333333333333,0.0,0.6967338273568895,0.9424460431654673,1,20000,7.108380599998782,0.11148238982732764,0.22508660440236306,0.28716018659295117,83.79349841807678,0.7520000000000006
