f1,f2_own,f4_own,f2_full,f4_full,f1_min,f4_full_min,f1_eqw,f2_full_eqw,f4_full_eqw,share_low,n_tasks_low,delta_h_mean,delta_h_max,gini_delta_h,h_end_min,h_end_min_lowgrp,delta_h_low_mean,delta_h_high_mean,T_end_max,front_size,evals,wall_s,arm,seed,hv
570.0,5535.883551196529,0.0,5691.470888150672,0.0,557.0,0.0,570.0,5691.470888150672,0.0,0.0,0,0.0693567442107003,0.20268152158660568,0.6407092759461623,0.306164891857608,0.306164891857608,0.0,0.1387134884214006,89.31860939771369,100,20000,0.819,hard,16,
390.0,2277.7460846387094,0.0,3002.9996019389837,167.82730120549186,299.0,147.20729009783307,301.0,3114.4575198976077,152.50190796840036,0.54,27,-0.1237984262496696,0.17646359031089043,0.34362940633337735,0.7297161314371886,0.7297161314371886,-0.3321432289003917,0.0845463764010526,84.3501112242227,47,20000,0.82,nohealth,16,
327.33333333333337,2809.8088343805634,120.98088433015282,2809.8088343805634,120.98088433015282,307.6666666666667,81.41907252196805,307.6666666666667,2741.3355061130633,155.34099342640246,0.5,25,-0.12367377958242184,0.16653052209458974,0.3598770241178695,0.7366194825374545,0.7366194825374545,-0.3442458783217134,0.09689831915686968,84.21881489676989,95,20000,3.124,moead,16,0.3984319507616885
522.0,4036.523035185789,22.465762729074562,4036.523035185789,22.465762729074562,296.66666666666663,13.319649958623678,355.6666666666667,3128.264487036762,51.31099675510664,0.24,12,-0.03596483441945157,0.2371812323838448,0.4953603601233507,0.4148661270249999,0.4148661270249999,-0.19103977994283397,0.11911011110393084,89.70777326770951,100,20000,0.794,full,17,0.5593596880551478
505.6666666666667,4747.998991143988,0.0,4899.120152274959,0.0,497.00000000000006,0.0,505.6666666666667,4899.120152274959,0.0,0.0,0,0.07012555009039453,0.25872710587737713,0.673277785027742,0.4148661270249999,0.4148661270249999,0.0,0.14025110018078907,87.870217370922,100,20000,0.816,hard,17,
344.0,2162.4450640886616,0.0,2844.1891195630897,120.96736038256687,283.33333333333337,109.7786226013076,300.0,2603.074627699493,111.76043324691274,0.52,26,-0.11090515939290399,0.2376871980571843,0.3023543461171163,0.7262567207032761,0.7262567207032761,-0.2945720661847372,0.07276174739892922,85.51615931847692,45,20000,0.792,nohealth,17,
305.0,2640.955077607746,87.17287542655703,2640.955077607746,87.17287542655703,285.3333333333333,73.20036291571688,285.3333333333333,2545.6859856147717,105.53406616650743,0.44,22,-0.10857899851559824,0.23553218853973024,0.30380618280059557,0.7187297542539567,0.7693501211344727,-0.3174904779193344,0.10033248088813781,86.55645132554223,90,20000,3.152,moead,17,0.3295950352420718
637.6666666666666,4511.669689138898,10.125645314223624,4511.669689138898,10.125645314223624,325.66666666666663,8.437230785708916,380.66666666666663,3240.2600147340304,37.31502782064657,0.24,12,-0.001622050017867116,0.20814397506591908,0.2953938267405294,0.4558863766453769,0.4558863766453769,-0.16608655786118437,0.16284245782545012,84.33110969644224,100,20000,0.801,full,18,0.4579249968437593
579.6666666666666,5438.59125799087,0.0,5546.959626740386,0.0,565.0000000000001,0.0,570.3333333333334,5560.262395628583,0.0,0.0,0,0.08835527606720102,0.2439067781488653,0.596710110681347,0.42521318803445496,0.42521318803445496,0.0,0.17671055213440204,90.0722905199157,100,20000,0.823,hard,18,
355.00000000000006,2024.1879192029508,0.0,2617.0394965156934,91.57957709388616,303.0,70.83120271195878,321.6666666666667,2675.8231712392426,81.61505417932739,0.58,29,-0.05895999783389905,0.1695819516895387,0.24075109236380654,0.7453452989471389,0.7453452989471389,-0.2385759434057612,0.12065594773796309,81.5196645854871,52,20000,0.828,nohealth,18,
