scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,A*-GA,29,2,256.47811996135704,305.0,379.0,24.262295081967213,0,,,None,None,0,10,1,0,
congestion,EHCO,30,2,256.47811996135704,302.0,378.0,25.165562913907287,0,,,None,None,0,10,1,0,
congestion,A*-GA,30,2,256.47811996135704,287.0,326.0,13.588850174216027,0,,,None,None,0,10,1,0,
congestion,EHCO,1,3,134.78621774996944,316.0,433.0,37.0253164556962,0,770.0857999998334,4000,None,None,0,10,1,0,
congestion,A*-GA,1,3,134.78621774996944,313.0,443.0,41.533546325878596,0,,,None,None,0,10,1,0,
congestion,EHCO,2,3,134.78621774996944,325.0,400.0,23.076923076923077,0,709.6575000000485,4000,None,None,0,10,1,1,
congestion,A*-GA,2,3,134.78621774996944,304.0,424.0,39.473684210526315,0,,,None,None,0,10,1,0,
congestion,EHCO,3,3,134.78621774996944,307.0,425.0,38.43648208469055,0,710.1351000001159,4000,None,None,0,10,1,1,
congestion,A*-GA,3,3,134.78621774996944,304.0,443.0,45.723684210526315,0,,,None,None,0,10,1,0,
congestion,EHCO,4,3,134.78621774996944,394.0,620.0,57.360406091370564,0,716.8303999997079,4000,None,None,0,10,1,1,
congestion,A*-GA,4,3,134.78621774996944,302.0,428.0,41.72185430463576,0,,,None,None,0,10,1,0,
congestion,EHCO,5,3,134.78621774996944,334.0,412.0,23.353293413173652,0,743.9145000003009,4000,None,None,0,10,1,0,
congestion,A*-GA,5,3,134.78621774996944,318.0,413.0,29.874213836477985,0,,,None,None,0,10,1,0,
congestion,EHCO,6,3,134.78621774996944,297.0,353.0,18.855218855218855,0,395.9498999997777,4000,None,None,0,10,1,1,
congestion,A*-GA,6,3,134.78621774996944,312.0,444.0,42.30769230769231,0,,,None,None,0,10,1,0,
congestion,EHCO,7,3,134.78621774996944,355.0,399.0,12.394366197183098,0,690.3646000000663,4000,None,None,0,10,1,0,
congestion,A*-GA,7,3,134.78621774996944,313.0,459.0,46.64536741214057,0,,,None,None,0,10,1,0,
congestion,EHCO,8,3,134.78621774996944,350.0,340.0,-2.857142857142857,0,536.156099999971,4000,None,None,0,10,1,1,
congestion,A*-GA,8,3,134.78621774996944,312.0,434.0,39.1025641025641,0,,,None,None,0,10,1,0,
congestion,EHCO,9,3,134.78621774996944,373.0,517.0,38.605898123324394,0,585.1132000002508,4000,None,None,0,10,1,0,
congestion,A*-GA,9,3,134.78621774996944,303.0,503.0,66.006600660066,0,,,None,None,0,10,1,0,
congestion,EHCO,10,3,134.78621774996944,284.0,422.0,48.59154929577465,0,766.5627999999742,4000,None,None,0,10,1,0,
congestion,A*-GA,10,3,134.78621774996944,278.0,357.0,28.41726618705036,0,,,None,None,0,10,1,0,
congestion,EHCO,11,3,134.78621774996944,321.0,471.0,46.728971962616825,0,686.2884000001941,4000,None,None,0,10,1,1,
congestion,A*-GA,11,3,134.78621774996944,310.0,454.0,46.45161290322581,0,,,None,None,0,10,1,0,
congestion,EHCO,12,3,134.78621774996944,313.0,416.0,32.9073482428115,0,722.312200000033,4000,None,None,0,10,1,0,
congestion,A*-GA,12,3,134.78621774996944,310.0,371.0,19.67741935483871,0,,,None,None,0,10,1,0,
congestion,EHCO,13,3,134.78621774996944,312.0,389.0,24.679487179487182,0,837.047199999688,4000,None,None,0,10,1,1,
congestion,A*-GA,13,3,134.78621774996944,294.0,458.0,55.78231292517006,0,,,None,None,0,10,1,0,
congestion,EHCO,14,3,134.78621774996944,280.0,421.0,50.357142857142854,0,732.140999999956,4000,None,None,0,10,1,1,
congestion,A*-GA,14,3,134.78621774996944,296.0,486.0,64.1891891891892,0,,,None,None,0,10,1,0,
congestion,EHCO,15,3,134.78621774996944,369.0,472.0,27.91327913279133,0,755.2912000001015,4000,None,None,0,10,1,1,
congestion,A*-GA,15,3,134.78621774996944,301.0,448.0,48.837209302325576,0,,,None,None,0,10,1,0,
congestion,EHCO,16,3,134.78621774996944,300.0,366.0,22.0,0,709.9236999997629,4000,None,None,0,10,1,1,
congestion,A*-GA,16,3,134.78621774996944,297.0,402.0,35.35353535353536,0,,,None,None,0,10,1,0,
congestion,EHCO,17,3,134.78621774996944,391.0,429.0,9.718670076726342,0,667.2874000000775,4000,None,None,0,10,1,1,
congestion,A*-GA,17,3,134.78621774996944,294.0,499.0,69.72789115646259,0,,,None,None,0,10,1,0,
congestion,EHCO,18,3,134.78621774996944,428.0,401.0,-6.308411214953271,0,711.0765000002175,4000,None,None,0,10,1,1,
congestion,A*-GA,18,3,134.78621774996944,314.0,589.0,87.57961783439491,0,,,None,None,0,10,1,0,
congestion,EHCO,19,3,134.78621774996944,308.0,344.0,11.688311688311687,0,791.0741999999118,4000,None,None,0,10,1,1,
congestion,A*-GA,19,3,134.78621774996944,298.0,427.0,43.288590604026844,0,,,None,None,0,10,1,0,
congestion,EHCO,20,3,134.78621774996944,399.0,375.0,-6.015037593984962,0,697.0709000001989,4000,None,None,0,10,1,1,
congestion,A*-GA,20,3,134.78621774996944,299.0,434.0,45.1505016722408,0,,,None,None,0,10,1,0,
congestion,EHCO,21,3,134.78621774996944,337.0,374.0,10.979228486646884,0,742.2894999999698,4000,None,None,0,10,1,1,
congestion,A*-GA,21,3,134.78621774996944,304.0,418.0,37.5,0,,,None,None,0,10,1,0,
congestion,EHCO,22,3,134.78621774996944,344.0,674.0,95.93023255813954,0,714.5469000001867,4000,None,None,0,10,1,1,
congestion,A*-GA,22,3,134.78621774996944,307.0,416.0,35.50488599348534,0,,,None,None,0,10,1,0,
congestion,EHCO,23,3,134.78621774996944,357.0,504.0,41.17647058823529,0,748.2607000001735,4000,None,None,0,10,1,0,
congestion,A*-GA,23,3,134.78621774996944,319.0,489.0,53.29153605015674,0,,,None,None,0,10,1,0,
congestion,EHCO,24,3,134.78621774996944,275.0,480.0,74.54545454545455,0,766.4958000000297,4000,None,None,0,10,1,0,
congestion,A*-GA,24,3,134.78621774996944,293.0,458.0,56.31399317406144,0,,,None,None,0,10,1,0,
congestion,EHCO,25,3,134.78621774996944,356.0,552.0,55.0561797752809,0,494.6036000001186,4000,None,None,0,10,1,1,
