scenario,strategy,seed,instance,t_c,t_f,t_u,fault_type,aisle,reduction,f1_base,f1_event,deg_pct,timeout,n_done,n_total,completion_pct,n_replans,response_ms,response_ms_total,replan_evals,warn_t,warn_agv,maint_enter,detected,min_h,n_agv
compound,noFLC,32,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,572.0,95.8904109589041,0,53,53,100.0,3,124.83609999981127,728.931100002228,28000,258.0,5,None,1,0.3959510824969721,10
compound,moead-cl,32,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,572.0,95.8904109589041,0,53,53,100.0,3,550.5685000025551,3964.92560000479,28000,258.0,5,None,1,0.3959510824969721,10
compound,EHCO,33,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,328.0,649.0,97.86585365853658,0,53,53,100.0,3,115.9817000007024,706.4496999992116,28000,262.0,6,371.0,1,0.35515406075265327,10
compound,A*-GA,33,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,305.0,1311.0,329.8360655737705,0,53,53,100.0,0,,0.0,0,271.0,4,None,1,0.3332158672531966,10
compound,noFLC,33,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,328.0,826.0,151.82926829268294,0,53,53,100.0,3,112.22650000127032,684.2254999974102,28000,262.0,6,371.0,1,0.33819413080429206,10
compound,moead-cl,33,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,328.0,649.0,97.86585365853658,0,53,53,100.0,3,559.1647000001103,3935.4801000008592,28000,262.0,6,371.0,1,0.35515406075265327,10
compound,EHCO,34,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,681.0,121.8241042345277,0,53,53,100.0,3,130.8798999998544,759.5243000032497,28000,262.0,9,578.0,1,0.36384895014041735,10
compound,A*-GA,34,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,320.0,1608.0,402.50000000000006,0,53,53,100.0,0,,0.0,0,260.0,1,None,1,0.3332040159962811,10
compound,noFLC,34,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,687.0,123.7785016286645,0,53,53,100.0,3,129.26789999983157,713.7266999998246,28000,262.0,9,578.0,1,0.36384895014041735,10
compound,moead-cl,34,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,604.0,96.74267100977198,0,53,53,100.0,3,552.1514000029129,3915.8787000051234,28000,257.0,6,None,1,0.3701289598376396,10
compound,EHCO,35,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,351.0,911.0,159.54415954415956,0,53,53,100.0,3,112.0344999981171,677.7455999981612,28000,267.0,9,None,1,0.3342786896730396,10
compound,A*-GA,35,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,299.0,1325.0,343.1438127090301,0,53,53,100.0,0,,0.0,0,261.0,1,None,1,0.3332493894550739,10
compound,noFLC,35,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,351.0,557.0,58.68945868945868,0,53,53,100.0,3,120.8303999992495,719.9366999993799,28000,268.0,0,285.0,1,0.35957987391968144,10
compound,moead-cl,35,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,351.0,557.0,58.68945868945868,0,53,53,100.0,3,560.7956000021659,3884.822500003793,28000,268.0,0,285.0,1,0.35957987391968144,10
compound,EHCO,36,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,366.0,683.0,86.6120218579235,0,53,53,100.0,3,127.28330000027199,749.7337000022526,28000,261.0,2,596.0,1,0.35619913728595426,10
compound,A*-GA,36,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,313.0,972.0,210.54313099041534,0,53,53,100.0,0,,0.0,0,273.0,5,None,1,0.333887009163096,10
compound,noFLC,36,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,366.0,630.0,72.1311475409836,0,53,53,100.0,3,119.97899999914807,718.2145999977365,28000,261.0,2,596.0,1,0.35619913728595426,10
compound,moead-cl,36,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,366.0,628.0,71.58469945355192,0,53,53,100.0,3,550.0595999983489,3962.022799994884,28000,261.0,2,596.0,1,0.35619913728595426,10
compound,EHCO,37,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,339.0,487.0,43.657817109144545,0,53,53,100.0,3,116.84219999733614,727.383399997052,28000,262.0,2,None,1,0.3694221691312615,10
compound,A*-GA,37,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,291.0,792.0,172.16494845360825,0,53,53,100.0,0,,0.0,0,270.0,3,None,1,0.33635843897030865,10
compound,noFLC,37,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,339.0,511.0,50.737463126843664,0,53,53,100.0,3,121.36639999880572,693.32029999714,28000,261.0,2,302.0,1,0.38078580254484523,10
compound,moead-cl,37,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,339.0,600.0,76.99115044247787,0,53,53,100.0,3,547.8078000014648,3887.88000000568,28000,268.0,3,301.0,1,0.3558550400819473,10
compound,EHCO,38,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,322.0,631.0,95.96273291925466,0,53,53,100.0,3,130.99870000223746,767.6057000026049,28000,260.0,7,428.0,1,0.36241404244658265,10
compound,A*-GA,38,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,334.0,1306.0,291.0179640718563,0,53,53,100.0,0,,0.0,0,261.0,3,None,1,0.3331303325524497,10
compound,noFLC,38,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,322.0,651.0,102.17391304347827,0,53,53,100.0,3,124.70009999742615,726.4799999975367,28000,260.0,1,417.0,1,0.3551603256169677,10
compound,moead-cl,38,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,322.0,655.0,103.41614906832297,0,53,53,100.0,3,581.029100001615,3988.7352000005194,28000,255.0,6,623.0,1,0.3842632169575847,10
compound,EHCO,39,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,314.0,577.0,83.7579617834395,0,53,53,100.0,3,139.10709999981918,736.255899999378,28000,263.0,3,403.0,1,0.3798129560878693,10
compound,A*-GA,39,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,316.0,1043.0,230.06329113924048,0,53,53,100.0,0,,0.0,0,268.0,3,None,1,0.33351230828141565,10
compound,noFLC,39,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,314.0,769.0,144.9044585987261,0,53,53,100.0,3,126.30120000176248,688.3051000004343,28000,265.0,4,316.0,1,0.3389246767004864,10
compound,moead-cl,39,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,314.0,742.0,136.30573248407643,0,53,53,100.0,3,551.4273000007961,3909.1339000005974,28000,261.0,6,618.0,1,0.3564734240217317,10
compound,EHCO,40,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,681.0,152.22222222222223,0,53,53,100.0,3,116.80530000012368,673.1852000011713,28000,264.0,7,594.0,1,0.40284575850364246,10
compound,A*-GA,40,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,304.0,1129.0,271.3815789473684,0,53,53,100.0,0,,0.0,0,258.0,0,None,1,0.3334053433209377,10
compound,noFLC,40,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,582.0,115.55555555555554,0,53,53,100.0,3,112.71080000005895,674.013299998478,28000,258.0,1,285.0,1,0.3546378469196614,10
compound,moead-cl,40,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,677.0,150.74074074074073,0,53,53,100.0,3,585.9203999971214,3940.900999998121,28000,266.0,8,None,1,0.34077982974990956,10
compound,EHCO,41,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,397.0,653.0,64.48362720403023,0,53,53,100.0,3,135.8819000015501,715.9981000004336,28000,259.0,8,None,1,0.3444751188226847,10
compound,A*-GA,41,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,291.0,820.0,181.786941580756,0,53,53,100.0,0,,0.0,0,272.0,6,None,1,0.3357308707577101,10
compound,noFLC,41,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,397.0,667.0,68.01007556675063,0,53,53,100.0,3,123.9531999999599,702.4459999993269,28000,261.0,9,416.0,1,0.3738324397659858,10
compound,moead-cl,41,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,397.0,554.0,39.54659949622166,0,53,53,100.0,3,544.9133999973128,3867.982199997641,28000,261.0,8,None,1,0.3767482174050602,10
compound,EHCO,42,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,371.0,666.0,79.51482479784366,0,53,53,100.0,3,116.00110000290442,684.8213999983273,28000,260.0,6,294.0,1,0.345212603749013,10
compound,A*-GA,42,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,302.0,1329.0,340.0662251655629,0,53,53,100.0,0,,0.0,0,264.0,3,None,1,0.33326026442934126,10
compound,noFLC,42,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,371.0,618.0,66.57681940700809,0,53,53,100.0,3,127.55800000013551,717.7639000001363,28000,260.0,6,294.0,1,0.3510444538759586,10
compound,moead-cl,42,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,371.0,636.0,71.42857142857143,0,53,53,100.0,3,557.9824000014924,3904.6182000020053,28000,265.0,2,None,1,0.36756872088429066,10
compound,EHCO,43,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,291.0,477.0,63.91752577319587,0,53,53,100.0,3,114.96919999990496,669.7925999978906,28000,255.0,0,346.0,1,0.39682165086154,10
compound,A*-GA,43,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,280.0,775.0,176.78571428571428,0,53,53,100.0,0,,0.0,0,268.0,4,None,1,0.33689134793226144,10
compound,noFLC,43,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,291.0,435.0,49.48453608247423,0,53,53,100.0,3,109.86110000158078,656.7352000020037,28000,260.0,5,None,1,0.3979256784269625,10
compound,moead-cl,43,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,291.0,399.0,37.11340206185567,0,53,53,100.0,3,548.4040000010282,3892.690600001515,28000,282.0,6,312.0,1,0.45922221270640967,10
compound,EHCO,44,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,305.0,634.0,107.86885245901638,0,53,53,100.0,3,118.88390000240179,703.5150000010617,28000,257.0,1,575.0,1,0.3642362698604722,10
compound,A*-GA,44,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,308.0,1015.0,229.54545454545453,0,53,53,100.0,0,,0.0,0,274.0,1,None,1,0.33366189239218846,10
compound,noFLC,44,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,305.0,833.0,173.11475409836066,0,53,53,100.0,3,120.78900000051362,703.1901000009384,28000,270.0,3,526.0,1,0.3455248399015249,10
compound,moead-cl,44,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,305.0,575.0,88.52459016393442,0,53,53,100.0,3,548.4670000005281,3868.866299999354,28000,270.0,3,526.0,1,0.3780703465028844,10
compound,EHCO,45,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,635.0,85.67251461988305,0,53,53,100.0,3,113.9731999974174,688.2908999978099,28000,263.0,2,None,1,0.34413265573821494,10
compound,A*-GA,45,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,304.0,828.0,172.36842105263156,0,53,53,100.0,0,,0.0,0,272.0,6,None,1,0.3356178552442093,10
compound,noFLC,45,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,627.0,83.33333333333334,0,53,53,100.0,3,107.14200000074925,671.8216999979632,28000,263.0,2,None,1,0.34422034955683567,10
compound,moead-cl,45,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,627.0,83.33333333333334,0,53,53,100.0,3,544.0586000004259,3850.834200002282,28000,263.0,2,None,1,0.34422034955683567,10
compound,EHCO,46,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,300.0,490.0,63.33333333333333,0,53,53,100.0,3,117.55790000097477,709.2808000015793,28000,260.0,4,None,1,0.39151381803453683,10
compound,A*-GA,46,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,297.0,866.0,191.5824915824916,0,53,53,100.0,0,,0.0,0,264.0,9,None,1,0.33506130742094975,10
compound,noFLC,46,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,300.0,490.0,63.33333333333333,0,53,53,100.0,3,118.92920000173035,694.3017999983567,28000,260.0,4,None,1,0.39151381803453683,10
compound,moead-cl,46,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,300.0,552.0,84.0,0,53,53,100.0,3,544.7942999999213,3856.7172000002756,28000,268.0,7,None,1,0.3628872729162934,10
compound,EHCO,47,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,312.0,763.0,144.55128205128204,0,53,53,100.0,3,117.62710000039078,735.5662000009033,28000,257.0,0,None,1,0.3540810344132235,10
compound,A*-GA,47,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,313.0,926.0,195.84664536741215,0,53,53,100.0,0,,0.0,0,260.0,9,None,1,0.3339647082498078,10
compound,noFLC,47,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,312.0,810.0,159.6153846153846,0,53,53,100.0,3,113.65219999788678,700.5566999978328,28000,257.0,0,766.0,1,0.3540810344132235,10
compound,moead-cl,47,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,312.0,637.0,104.16666666666667,0,53,53,100.0,3,552.0370999984152,3860.6870000003255,28000,257.0,0,None,1,0.3540810344132235,10
compound,EHCO,48,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,315.0,618.0,96.19047619047619,0,53,53,100.0,3,124.79769999845303,723.699400001351,28000,257.0,4,531.0,1,0.418315799963123,10
compound,A*-GA,48,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,308.0,911.0,195.7792207792208,0,53,53,100.0,0,,0.0,0,266.0,9,None,1,0.3343316031855866,10
compound,noFLC,48,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,315.0,576.0,82.85714285714286,0,53,53,100.0,3,127.51319999733823,696.9048999999359,28000,257.0,4,531.0,1,0.418315799963123,10
compound,moead-cl,48,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,315.0,553.0,75.55555555555556,0,53,53,100.0,3,548.07449999862,3856.2210999989475,28000,256.0,1,432.0,1,0.3904561971907452,10
compound,EHCO,49,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,310.0,519.0,67.41935483870968,0,53,53,100.0,3,114.14800000056857,672.7548000017123,28000,264.0,1,None,1,0.36804505389333286,10
compound,A*-GA,49,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,302.0,991.0,228.1456953642384,0,53,53,100.0,0,,0.0,0,267.0,0,None,1,0.33381846035176843,10
compound,noFLC,49,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,310.0,740.0,138.70967741935485,0,53,53,100.0,3,113.52940000142553,695.8522999993875,28000,265.0,4,658.0,1,0.363780593207365,10
compound,moead-cl,49,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,310.0,659.0,112.58064516129032,0,53,53,100.0,3,560.7643999974243,3910.182999999961,28000,264.0,1,None,1,0.36804505389333286,10
compound,EHCO,50,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,348.0,681.0,95.6896551724138,0,53,53,100.0,3,114.84370000107447,716.5795000037178,28000,259.0,2,None,1,0.3722284311624729,10
compound,A*-GA,50,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,299.0,1286.0,330.10033444816054,0,53,53,100.0,0,,0.0,0,258.0,5,None,1,0.33326162043106544,10
compound,noFLC,50,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,348.0,647.0,85.91954022988506,0,53,53,100.0,3,116.48950000017066,666.5609999981825,28000,268.0,7,406.0,1,0.36531018020117356,10
compound,moead-cl,50,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,348.0,568.0,63.2183908045977,0,53,53,100.0,3,547.131300001638,3862.814200001594,28000,280.0,4,None,1,0.36808981010432107,10
compound,EHCO,51,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,282.0,541.0,91.84397163120568,0,53,53,100.0,3,113.43570000099135,676.3123000018822,28000,254.0,0,463.0,1,0.39037433825738677,10
compound,A*-GA,51,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,293.0,577.0,96.9283276450512,0,53,53,100.0,0,,0.0,0,264.0,3,None,1,0.35033976004136047,10
compound,noFLC,51,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,282.0,590.0,109.21985815602837,0,53,53,100.0,3,113.23350000020582,692.7536999974109,28000,254.0,0,463.0,1,0.3843212674864182,10
compound,moead-cl,51,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,282.0,440.0,56.02836879432624,0,53,53,100.0,3,557.2987000014109,3855.947500003822,28000,254.0,0,None,1,0.39037433825738677,10
compound,EHCO,52,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,324.0,551.0,70.06172839506173,0,53,53,100.0,3,117.5705999994534,717.7597999943828,28000,262.0,4,389.0,1,0.4051453181841701,10
compound,A*-GA,52,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,301.0,691.0,129.56810631229237,0,53,53,100.0,0,,0.0,0,265.0,9,None,1,0.3398657919188722,10
compound,noFLC,52,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,324.0,638.0,96.91358024691358,0,53,53,100.0,3,105.10330000033719,648.2718000006571,28000,260.0,8,None,1,0.3429207744940047,10
compound,moead-cl,52,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,324.0,560.0,72.8395061728395,0,53,53,100.0,3,540.6471999995119,3872.314999996888,28000,262.0,4,389.0,1,0.40045586406655226,10
compound,EHCO,53,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,396.0,742.0,87.37373737373737,0,53,53,100.0,3,119.0204000013182,676.5440000017406,28000,277.0,7,474.0,1,0.34472314995193354,10
compound,A*-GA,53,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,290.0,1254.0,332.41379310344826,0,53,53,100.0,0,,0.0,0,259.0,4,None,1,0.3333046901459738,10
compound,noFLC,53,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,396.0,634.0,60.1010101010101,0,53,53,100.0,3,112.83289999846602,700.1033999949868,28000,277.0,7,474.0,1,0.3596735057733713,10
compound,moead-cl,53,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,396.0,573.0,44.696969696969695,0,53,53,100.0,3,564.0865000023041,3901.257400000759,28000,277.0,7,474.0,1,0.3734620381082334,10
compound,EHCO,54,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,352.0,661.0,87.7840909090909,0,53,53,100.0,3,118.3868000007351,751.0222000018985,28000,268.0,1,637.0,1,0.38361458938393667,10
compound,A*-GA,54,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,323.0,1782.0,451.70278637770895,0,53,53,100.0,0,,0.0,0,262.0,4,None,1,0.33314434852913877,10
compound,noFLC,54,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,352.0,809.0,129.82954545454547,0,53,53,100.0,3,114.77319999903557,711.5409999969415,28000,267.0,8,None,1,0.33575821891245233,10
compound,moead-cl,54,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,352.0,694.0,97.1590909090909,0,53,53,100.0,3,543.9557999998215,3894.5953999973426,28000,269.0,1,292.0,1,0.3425211722118244,10
compound,EHCO,55,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,359.0,575.0,60.16713091922006,0,53,53,100.0,3,122.82749999940279,733.7544999973034,28000,268.0,8,363.0,1,0.3732800767459241,10
compound,A*-GA,55,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,1458.0,399.3150684931507,0,53,53,100.0,0,,0.0,0,273.0,2,None,1,0.33326124297259196,10
compound,noFLC,55,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,359.0,500.0,39.27576601671309,0,53,53,100.0,3,126.270900000236,709.5190000036382,28000,268.0,8,363.0,1,0.40454582049646504,10
compound,moead-cl,55,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,359.0,411.0,14.484679665738161,0,53,53,100.0,3,547.8965000002063,3895.8044000028167,28000,268.0,8,363.0,1,0.4589216768624096,10
compound,EHCO,56,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,699.0,104.3859649122807,0,53,53,100.0,3,107.54330000054324,690.2564999982133,28000,262.0,3,491.0,1,0.36497420569141487,10
compound,A*-GA,56,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,296.0,1537.0,419.2567567567568,0,53,53,100.0,0,,0.0,0,276.0,9,None,1,0.3332091300734734,10
compound,noFLC,56,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,486.0,42.10526315789473,0,53,53,100.0,3,105.42020000139019,652.6162000009208,28000,265.0,8,320.0,1,0.3952902036942401,10
compound,moead-cl,56,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,342.0,530.0,54.97076023391813,0,53,53,100.0,3,546.896599997126,3893.728300001385,28000,262.0,3,491.0,1,0.3917667675240847,10
compound,EHCO,57,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,277.0,607.0,119.13357400722022,0,53,53,100.0,3,117.04100000133622,700.1173000026029,28000,261.0,9,548.0,1,0.37872868108527014,10
compound,A*-GA,57,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,287.0,740.0,157.8397212543554,0,53,53,100.0,0,,0.0,0,264.0,0,None,1,0.33773030542911014,10
compound,noFLC,57,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,277.0,497.0,79.42238267148014,0,53,53,100.0,3,123.24680000165245,671.2597000005189,28000,261.0,9,None,1,0.37872868108527014,10
compound,moead-cl,57,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,277.0,633.0,128.51985559566788,0,53,53,100.0,3,548.7523000010697,3892.0935000023746,28000,261.0,9,548.0,1,0.37872868108527014,10
compound,EHCO,58,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,641.0,108.79478827361564,0,53,53,100.0,3,134.85059999948135,761.9590999966022,28000,262.0,1,450.0,1,0.3853090157782861,10
compound,A*-GA,58,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,318.0,827.0,160.062893081761,0,53,53,100.0,0,,0.0,0,257.0,2,None,1,0.3350894452145981,10
compound,noFLC,58,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,721.0,134.85342019543972,0,53,53,100.0,3,128.25050000174087,723.9380999999412,28000,266.0,4,None,1,0.33874892498592035,10
compound,moead-cl,58,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,307.0,698.0,127.3615635179153,0,53,53,100.0,3,576.1970999992627,3954.4329999989714,28000,266.0,1,None,1,0.3399275241724678,10
compound,EHCO,59,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,544.0,86.3013698630137,0,53,53,100.0,3,118.96730000080424,675.7773000026646,28000,270.0,6,None,1,0.3655976894018553,10
compound,A*-GA,59,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,298.0,1038.0,248.32214765100673,0,53,53,100.0,0,,0.0,0,269.0,2,None,1,0.33366542828393947,10
compound,noFLC,59,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,544.0,86.3013698630137,0,53,53,100.0,3,112.19009999695118,659.9969999988389,28000,270.0,6,None,1,0.3655976894018553,10
compound,moead-cl,59,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,589.0,101.71232876712328,0,53,53,100.0,3,542.3966999987897,3864.8864999959187,28000,270.0,6,None,1,0.3655976894018553,10
compound,EHCO,60,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,353.0,665.0,88.38526912181302,0,53,53,100.0,3,123.92000000181724,728.168600006029,28000,266.0,3,None,1,0.34179427200437484,10
compound,A*-GA,60,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,297.0,807.0,171.7171717171717,0,53,53,100.0,0,,0.0,0,263.0,3,None,1,0.335645523376095,10
compound,noFLC,60,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,353.0,744.0,110.76487252124645,0,53,53,100.0,3,122.0738000010897,735.2680000003602,28000,261.0,7,None,1,0.33742160687321054,10
compound,moead-cl,60,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,353.0,653.0,84.98583569405099,0,53,53,100.0,3,566.736699998728,3886.5069999992556,28000,260.0,2,358.0,1,0.3497252868578848,10
compound,EHCO,31,3,115.46054122220865,155.78157460564864,193.30733624009343,thermal,9,0.7877904250463668,270.0,768.0,184.44444444444446,0,53,53,100.0,3,147.4906999974337,698.7622999986343,28000,429.0,1,None,1,0.5610935986576251,10
compound,A*-GA,31,3,115.46054122220865,155.78157460564864,193.30733624009343,thermal,9,0.7877904250463668,285.0,963.0,237.89473684210526,0,53,53,100.0,0,,0.0,0,431.0,2,None,1,0.55897385632046,10
compound,noFLC,31,3,115.46054122220865,155.78157460564864,193.30733624009343,thermal,9,0.7877904250463668,270.0,977.0,261.85185185185185,0,53,53,100.0,3,134.80170000184444,683.8427000002412,28000,429.0,1,845.0,1,0.5610935986576251,10
compound,moead-cl,31,3,115.46054122220865,155.78157460564864,193.30733624009343,thermal,9,0.7877904250463668,270.0,805.0,198.14814814814815,0,53,53,100.0,3,556.2424999989162,3911.4037999970606,28000,429.0,1,None,1,0.5610935986576251,10
compound,EHCO,32,3,115.46054122220865,155.78157460564864,193.30733624009343,thermal,9,0.7877904250463668,292.0,690.0,136.3013698630137,0,53,53,100.0,3,145.44310000201222,565.2134000010847,28000,435.0,8,None,1,0.5636374659136948,10
