seed,algo,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
16,NSGA-III,364.3333333333333,2787.5967482685296,1353.8333333333333,0.0,0.4075354457665086,0.4042472523372974,56,20000,0.825,0.09266473763664149,0.26620873820336055,0.4797111587977867,85.35355667470807,0.9880000000000008
16,MOEA/D,298.3333333333333,2328.6000316229242,1354.8333333333333,0.0,0.9291239665316593,0.9539164292146332,91,20000,3.074,0.09393827826402537,0.2329687358538055,0.42281250418030103,85.42739928006907,0.8200000000000006
16,GA-SA,321.0,2542.5842515443287,1359.1666666666667,0.0,0.24423712904909325,0.24611498041147786,1,20000,6.318,0.09346752305164666,0.2583934075178884,0.49142673922803803,83.27946824933336,0.8620000000000007
16,A*-GA,294.0,2419.3443605889643,1395.6666666666667,0.0,0.2694245315356205,1.0,7,20000,1.14,0.09478801895944368,0.23935155255019935,0.4387153735111171,81.49922620630599,0.7940000000000006
16,LWC,309.6666666666667,2525.1423839955037,1375.1666666666667,0.0,0.374272385422686,0.3656518750232523,41,20000,0.811,0.09576455455813918,0.2423509795265515,0.4613573079512694,85.83995878112152,0.8540000000000006
17,AW-NSGA-II,375.3333333333333,2689.3216443564033,1244.5,0.0,0.668788578806393,0.6077020122615266,37,20000,0.793,0.059277046169867786,0.2668770622521841,0.35735931009236155,84.5131915211281,1.0060000000000004
17,NSGA-II-2obj,345.6666666666667,2268.6324058617583,1333.6666666666665,0.0,0.12126733148292658,0.9146819487963477,6,20000,0.892,0.05604250965544616,0.23809122148146755,0.3893058885485996,82.1267493974612,0.9620000000000007
17,NSGA-II-3obj,303.6666666666667,2271.349669210272,1297.666666666667,0.0,0.6329694495268606,0.668962047037778,26,20000,0.817,0.05695598265817152,0.22129458418533487,0.3705585920710579,81.96514529550166,0.8360000000000006
17,NSGA-III,338.3333333333333,2342.3898265833536,1254.3333333333333,0.0,0.6972145297547254,0.6311306362318352,66,20000,0.866,0.057345857845791326,0.22616391199680141,0.4504582629262708,83.69327339026606,0.9400000000000007
17,MOEA/D,283.66666666666663,2217.843809795708,1272.1666666666667,0.0,0.6009627690517491,0.4801459056126129,93,20000,3.13,0.05638216551778019,0.23983723269153623,0.3966614995642912,81.98344780469392,0.7880000000000006
17,GA-SA,288.6666666666667,2275.8848203144435,1240.1666666666667,0.0,0.6134655125144896,0.6134655125144896,1,20000,6.41,0.05556027894915677,0.2511051597764683,0.359177961724896,81.39774899210593,0.7820000000000006
17,A*-GA,289.66666666666663,2267.6772868919857,1341.3333333333335,0.0,0.1611275251013207,1.0,5,20000,1.175,0.060097575990487484,0.2221178905249479,0.3915304363503551,84.66351780259026,0.7940000000000006
17,LWC,331.3333333333333,2458.145623987578,1249.0000000000002,0.0,0.7417372231070886,0.6658993889517173,28,20000,0.807,0.05492467890934964,0.2559607819303481,0.45388102020473564,82.88821133773631,0.9040000000000007
18,AW-NSGA-II,303.6666666666667,2305.1784862582685,1396.0,0.0,0.5900244127598455,0.42558107625708685,30,20000,0.809,0.1357140514084921,0.2099345525665558,0.21235765090965564,84.06591553363211,0.8360000000000006
18,NSGA-II-2obj,313.6666666666667,2273.3794288023632,1398.1666666666667,0.0,0.22457782174793756,0.7318782713122848,9,20000,0.878,0.13390842808231906,0.2204703230109346,0.22447116538712097,81.89833737623906,0.8660000000000007
18,NSGA-II-3obj,388.3333333333333,2532.326424064369,1350.5000000000002,0.0,0.4081148434084333,0.7386024192973993,26,20000,0.819,0.12783302416514664,0.23914431107192313,0.2659500701451498,84.85864267782539,1.0599999999999987
18,NSGA-III,323.0,2248.46295033584,1371.3333333333333,0.0,0.4547837799965094,0.24951590873866017,54,20000,0.852,0.13402731420879813,0.2395187405336342,0.2772046533291297,82.54479333845555,0.8940000000000007
18,MOEA/D,291.0,2189.2309351408394,1348.1666666666667,0.0,0.9631042606732485,0.9260983980793726,93,20000,3.156,0.13415478310171486,0.23470856022478415,0.2325668922492694,82.41579251151366,0.7680000000000006
18,GA-SA,324.6666666666667,2339.9000836683467,1338.3333333333335,0.0,0.311163041634586,0.16657420949213753,1,20000,6.467,0.13235500185003302,0.22382060297285244,0.22618331193436525,84.29252329670152,0.8840000000000007
18,A*-GA,310.33333333333337,2533.9482935013293,1441.8333333333335,0.0,0.039530523847897917,1.0,5,20000,1.143,0.13548987974468388,0.22121440505412016,0.22710350378928434,82.70487549665415,0.8700000000000007
18,LWC,323.33333333333337,2267.780325724961,1397.6666666666665,0.0,0.4707049938886184,0.2839169092347513,42,20000,0.819,0.13383233983500062,0.22560981382254064,0.266577898931887,81.57836720107827,0.9100000000000007
