scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,agnostic,21,3,134.78621774996944,337.0,583.0,72.99703264094956,0,882.5685999981943,4000,None,None,0,10,1,1,
congestion,agnostic,22,3,134.78621774996944,344.0,563.0,63.662790697674424,0,846.9778999970003,4000,None,None,0,10,1,1,
congestion,agnostic,23,3,134.78621774996944,357.0,504.0,41.17647058823529,0,948.7597999977879,4000,None,None,0,10,1,0,
congestion,agnostic,24,3,134.78621774996944,275.0,480.0,74.54545454545455,0,887.8404999995837,4000,None,None,0,10,1,0,
congestion,agnostic,25,3,134.78621774996944,356.0,487.0,36.79775280898877,0,877.9293000006874,4000,None,None,0,10,1,1,
congestion,agnostic,26,3,134.78621774996944,285.0,356.0,24.912280701754387,0,823.1921999977203,4000,None,None,0,10,1,1,
congestion,agnostic,27,3,134.78621774996944,473.0,507.0,7.188160676532769,0,886.195700000826,4000,None,None,0,10,1,1,
congestion,agnostic,28,3,134.78621774996944,335.0,487.0,45.37313432835821,0,907.3768999987806,4000,None,None,0,10,1,1,
congestion,agnostic,29,3,134.78621774996944,348.0,651.0,87.06896551724138,0,871.615699998074,4000,None,None,0,10,1,0,
congestion,agnostic,30,3,134.78621774996944,302.0,378.0,25.165562913907287,0,890.0235000000976,4000,None,None,0,10,1,1,
congestion,agnostic,1,4,105.42031371890769,316.0,468.0,48.10126582278481,0,1072.2443999984534,4000,None,None,0,10,1,0,
congestion,agnostic,2,4,105.42031371890769,325.0,458.0,40.92307692307692,0,1076.1601000012888,4000,None,None,0,10,1,0,
congestion,agnostic,3,4,105.42031371890769,307.0,483.0,57.32899022801303,0,988.5138999998162,4000,None,None,0,10,1,1,
congestion,agnostic,4,4,105.42031371890769,394.0,551.0,39.847715736040605,0,992.0333000009123,4000,None,None,0,10,1,1,
congestion,agnostic,5,4,105.42031371890769,334.0,508.0,52.09580838323353,0,1062.8782000021602,4000,None,None,0,10,1,1,
congestion,agnostic,6,4,105.42031371890769,297.0,435.0,46.464646464646464,0,962.7160000018193,4000,None,None,0,10,1,1,
congestion,agnostic,7,4,105.42031371890769,355.0,399.0,12.394366197183098,0,1086.601700000756,4000,None,None,0,10,1,0,
congestion,agnostic,8,4,105.42031371890769,350.0,468.0,33.714285714285715,0,1021.1290000006557,4000,None,None,0,10,1,0,
congestion,agnostic,9,4,105.42031371890769,373.0,443.0,18.766756032171582,0,1007.1887999984028,4000,None,None,0,10,1,1,
congestion,agnostic,10,4,105.42031371890769,284.0,426.0,50.0,0,987.5298999977531,4000,None,None,0,10,1,1,
congestion,agnostic,11,4,105.42031371890769,321.0,496.0,54.51713395638629,0,1040.2847999976075,4000,None,None,0,10,1,0,
congestion,agnostic,12,4,105.42031371890769,313.0,456.0,45.68690095846645,0,1006.0087999991083,4000,None,None,0,10,1,1,
